pair_id,label,category,subject1,subject2,hand1,hand2,device1,device2,device_pair,img1_path,img2_path
G_65052_right_1798,mated,primary_genuine,65052,65052,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_1_RIGHT_image_fingerprintC166EES3.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_google_65052_2_RIGHT_image_fingerprintHS4US4N3.png
I_24101_96608_right_s,non-mated,primary_impostor,24101,96608,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_Apple_24101_2_RIGHT_image_fingerprint35WG6UEE.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_Apple_96608_1_RIGHT_image_fingerprintONV4IIFQ.png
G_32467_right_503,mated,primary_genuine,32467,32467,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_Apple_32467_1_RIGHT_image_fingerprintYFNRU1YC.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_google_32467_3_RIGHT_image_fingerprint5GQHX8W5.png
G_43210_left_564,mated,primary_genuine,43210,43210,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_1_LEFT_image_fingerprintUX73QKU4.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_3_LEFT_image_fingerprintVYM5AZPR.png
G_58793_left_1370,mated,primary_genuine,58793,58793,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_Apple_58793_1_LEFT_image_fingerprint5LYKNN3T.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_Apple_58793_3_LEFT_image_fingerprint0WF3B13X.png
I_27295_65030_right_s,non-mated,primary_impostor,27295,65030,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_1_RIGHT_image_fingerprintNO9U24Q4.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_Apple_65030_1_RIGHT_image_fingerprint6BYCPFFA.png
G_93812_left_2615,mated,primary_genuine,93812,93812,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_Apple_93812_2_LEFT_image_fingerprintZCIJ8HKQ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_Apple_93812_3_LEFT_image_fingerprintI8YZCYAF.png
G_27295_right_406,mated,primary_genuine,27295,27295,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_3_RIGHT_image_fingerprintYDQ84T2G.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_3_RIGHT_image_fingerprintGQ0TUHOK.png
G_74850_right_2041,mated,primary_genuine,74850,74850,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_2_RIGHT_image_fingerprintOQW6GH5A.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_3_RIGHT_image_fingerprintG0Y5ZO0A.png
G_74850_right_2072,mated,primary_genuine,74850,74850,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_1_RIGHT_image_fingerprintVXKQMHZ1.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_3_RIGHT_image_fingerprintZIO6LXQN.png
G_93812_right_2693,mated,primary_genuine,93812,93812,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_google_93812_1_RIGHT_image_fingerprintREX6OD36.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_google_93812_3_RIGHT_image_fingerprint6LKBR2CB.png
G_57833_right_1196,mated,primary_genuine,57833,57833,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_Apple_57833_1_RIGHT_image_fingerprint8T0K1ICJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_Apple_57833_3_RIGHT_image_fingerprintJO8WPOKX.png
G_43210_right_643,mated,primary_genuine,43210,43210,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_2_RIGHT_image_fingerprint4G2DO84C.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_google_43210_2_RIGHT_image_fingerprintW5B2J0BO.png
I_27295_47904_left_x,non-mated,primary_impostor,27295,47904,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_1_LEFT_image_fingerprintA3BXLB7F.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_google_47904_1_LEFT_image_fingerprintVC8QTKTK.png
I_57833_65030_right_s,non-mated,primary_impostor,57833,65030,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_Apple_57833_1_RIGHT_image_fingerprint8T0K1ICJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_Apple_65030_1_RIGHT_image_fingerprint6BYCPFFA.png
G_32467_left_483,mated,primary_genuine,32467,32467,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_google_32467_3_LEFT_image_fingerprint2WFKLK3X.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_google_32467_3_LEFT_image_fingerprintBF7STSCE.png
I_56583_63029_left_x,non-mated,primary_impostor,56583,63029,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_1_LEFT_image_fingerprintB6Y62E7M.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_google_63029_1_LEFT_image_fingerprintNNMRCZ77.png
G_32467_left_431,mated,primary_genuine,32467,32467,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_Apple_32467_1_LEFT_image_fingerprintYIXGCX3Q.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_Apple_32467_3_LEFT_image_fingerprint177ENVZJ.png
G_74850_right_2077,mated,primary_genuine,74850,74850,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_2_RIGHT_image_fingerprintTJ9XFPJ5.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_3_RIGHT_image_fingerprintZIO6LXQN.png
G_20294_left_171,mated,primary_genuine,20294,20294,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_Apple_20294_2_LEFT_image_fingerprintQIB584CE.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_2_LEFT_image_fingerprintNYXEX2JJ.png
I_76957_87757_left_x,non-mated,primary_impostor,76957,87757,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_Apple_76957_1_LEFT_image_fingerprint1UT7KMNY.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_google_87757_1_LEFT_image_fingerprintCUGSJDH6.png
G_27295_right_417,mated,primary_genuine,27295,27295,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_3_RIGHT_image_fingerprintGQ0TUHOK.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_3_RIGHT_image_fingerprintTS3GJL4R.png
G_32467_left_433,mated,primary_genuine,32467,32467,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_Apple_32467_1_LEFT_image_fingerprintYIXGCX3Q.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_google_32467_1_LEFT_image_fingerprint89QUUT4E.png
D_76957_216,non-mated,diagnostic_impostor,76957,76957,left,right,google,Apple,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_google_76957_3_LEFT_image_fingerprintJVX1AB5J.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_Apple_76957_3_RIGHT_image_fingerprint2SBYVC7X.png
G_69658_left_1872,mated,primary_genuine,69658,69658,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_Apple_69658_1_LEFT_image_fingerprintB8STLIJK.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_google_69658_2_LEFT_image_fingerprint8T40H5LY.png
G_65052_right_1793,mated,primary_genuine,65052,65052,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_1_RIGHT_image_fingerprintC166EES3.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_2_RIGHT_image_fingerprintKHQY2MF0.png
G_20294_left_206,mated,primary_genuine,20294,20294,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_2_LEFT_image_fingerprint7VGTHS5P.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_3_LEFT_image_fingerprint7O0SYNPW.png
G_32467_left_426,mated,primary_genuine,32467,32467,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_Apple_32467_1_LEFT_image_fingerprintQQBHVUOJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_google_32467_2_LEFT_image_fingerprintG4FAC0TD.png
G_76957_left_2111,mated,primary_genuine,76957,76957,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_Apple_76957_2_LEFT_image_fingerprintEU5HCMFH.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_google_76957_3_LEFT_image_fingerprintGWHVK9U0.png
G_96608_left_2713,mated,primary_genuine,96608,96608,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_Apple_96608_1_LEFT_image_fingerprintSELQ0WVA.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_1_LEFT_image_fingerprintBG52C7GH.png
I_44595_56583_right_x,non-mated,primary_impostor,44595,56583,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_Apple_44595_1_RIGHT_image_fingerprintDGGKI7ZZ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_google_56583_1_RIGHT_image_fingerprint1AX45PGY.png
G_96608_right_2769,mated,primary_genuine,96608,96608,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_Apple_96608_1_RIGHT_image_fingerprintONV4IIFQ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/96608/1_google_96608_1_RIGHT_image_fingerprintEAP3SA2B.png
G_20294_left_191,mated,primary_genuine,20294,20294,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_1_LEFT_image_fingerprint4FMDN1C5.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_2_LEFT_image_fingerprint7VGTHS5P.png
G_89171_right_2548,mated,primary_genuine,89171,89171,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_1_RIGHT_image_fingerprintGDGZAA4S.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_google_89171_2_RIGHT_image_fingerprint6FJ13LL5.png
I_87757_93812_right_s,non-mated,primary_impostor,87757,93812,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_Apple_87757_1_RIGHT_image_fingerprintKNDYDRJF.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_Apple_93812_1_RIGHT_image_fingerprintCO49Y40H.png
I_24101_93812_left_x,non-mated,primary_impostor,24101,93812,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/24101/1_Apple_24101_2_LEFT_image_fingerprintS0B0XUU4.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/93812/1_google_93812_1_LEFT_image_fingerprint3HN9G0L3.png
G_74850_left_1992,mated,primary_genuine,74850,74850,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_3_LEFT_image_fingerprintQK4V7F8L.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_google_74850_1_LEFT_image_fingerprintIEAGC8LM.png
G_56583_right_917,mated,primary_genuine,56583,56583,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_3_RIGHT_image_fingerprintCVJXZWAT.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_3_RIGHT_image_fingerprintUVFC2C46.png
G_83742_right_2301,mated,primary_genuine,83742,83742,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_2_RIGHT_image_fingerprintJXVTTZC9.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_3_RIGHT_image_fingerprintPW4V3GTR.png
I_20294_56583_left_s,non-mated,primary_impostor,20294,56583,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_Apple_20294_1_LEFT_image_fingerprintTWFSUI5Q.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/56583/1_Apple_56583_1_LEFT_image_fingerprintB6Y62E7M.png
I_63029_74850_right_s,non-mated,primary_impostor,63029,74850,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/63029/1_Apple_63029_1_RIGHT_image_fingerprint180OJOML.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_1_RIGHT_image_fingerprintT5XMA6JW.png
G_89171_right_2542,mated,primary_genuine,89171,89171,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_1_RIGHT_image_fingerprintGDGZAA4S.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_2_RIGHT_image_fingerprint3FSV9GDA.png
G_65052_left_1763,mated,primary_genuine,65052,65052,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_3_LEFT_image_fingerprintAMVFBO0E.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_3_LEFT_image_fingerprintRETQRBMD.png
G_58793_left_1383,mated,primary_genuine,58793,58793,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_Apple_58793_1_LEFT_image_fingerprintPQMFOW75.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_google_58793_1_LEFT_image_fingerprintC6817PHJ.png
I_27295_99775_left_s,non-mated,primary_impostor,27295,99775,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_1_LEFT_image_fingerprintA3BXLB7F.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/99775/1_Apple_99775_1_LEFT_image_fingerprint3I9J3EEF.png
D_43210_63,non-mated,diagnostic_impostor,43210,43210,left,right,google,Apple,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_google_43210_1_LEFT_image_fingerprintLQ8IXDJD.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_2_RIGHT_image_fingerprintYM7C8RKU.png
G_89171_right_2544,mated,primary_genuine,89171,89171,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_1_RIGHT_image_fingerprintGDGZAA4S.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_3_RIGHT_image_fingerprintNV5YXILF.png
G_44595_left_715,mated,primary_genuine,44595,44595,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_Apple_44595_3_LEFT_image_fingerprint33UB5SUD.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_Apple_44595_3_LEFT_image_fingerprintYVICPI80.png
G_43210_right_649,mated,primary_genuine,43210,43210,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_2_RIGHT_image_fingerprintYM7C8RKU.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_google_43210_1_RIGHT_image_fingerprintW51KID2F.png
G_58793_right_1462,mated,primary_genuine,58793,58793,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_google_58793_1_RIGHT_image_fingerprint62I0ZOAI.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_google_58793_3_RIGHT_image_fingerprintDKL2OV8Y.png
I_65030_69658_left_x,non-mated,primary_impostor,65030,69658,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_Apple_65030_1_LEFT_image_fingerprint972431JB.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_google_69658_1_LEFT_image_fingerprintD6MMKMVJ.png
D_44595_78,non-mated,diagnostic_impostor,44595,44595,left,right,google,Apple,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_google_44595_1_LEFT_image_fingerprintSQRWIAUK.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_Apple_44595_3_RIGHT_image_fingerprintSAN8FA49.png
G_14493_right_74,mated,primary_genuine,14493,14493,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_Apple_14493_1_RIGHT_image_fingerprint501EMXNJ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/14493/1_google_14493_2_RIGHT_image_fingerprintPDF9O9LX.png
G_20294_left_192,mated,primary_genuine,20294,20294,left,left,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_1_LEFT_image_fingerprint4FMDN1C5.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/20294/1_google_20294_2_LEFT_image_fingerprintNYXEX2JJ.png
I_83742_87757_left_s,non-mated,primary_impostor,83742,87757,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/83742/1_Apple_83742_1_LEFT_image_fingerprint87QD16PR.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_Apple_87757_1_LEFT_image_fingerprint5AOVW7QD.png
G_89171_left_2494,mated,primary_genuine,89171,89171,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_Apple_89171_1_LEFT_image_fingerprintZ7CQHOV8.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/89171/1_google_89171_3_LEFT_image_fingerprintAMFV8D90.png
D_65052_187,non-mated,diagnostic_impostor,65052,65052,left,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_2_LEFT_image_fingerprint27HOFTWQ.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_1_RIGHT_image_fingerprintC166EES3.png
G_57833_right_1243,mated,primary_genuine,57833,57833,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_Apple_57833_3_RIGHT_image_fingerprintPBIEEW71.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_google_57833_3_RIGHT_image_fingerprintTVGWWPVC.png
I_43210_76957_right_s,non-mated,primary_impostor,43210,76957,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_1_RIGHT_image_fingerprintK4LHEP2V.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/76957/1_Apple_76957_1_RIGHT_image_fingerprint1S2HTKD2.png
G_65030_right_1703,mated,primary_genuine,65030,65030,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_Apple_65030_2_RIGHT_image_fingerprintGORZTFNT.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65030/1_google_65030_3_RIGHT_image_fingerprintTITLEAEJ.png
G_27295_right_413,mated,primary_genuine,27295,27295,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_2_RIGHT_image_fingerprint0NRDWDPL.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_3_RIGHT_image_fingerprintGQ0TUHOK.png
G_74850_right_2015,mated,primary_genuine,74850,74850,right,right,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_1_RIGHT_image_fingerprintT5XMA6JW.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_2_RIGHT_image_fingerprintWESXEMC4.png
I_65052_87757_left_s,non-mated,primary_impostor,65052,87757,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/65052/1_Apple_65052_1_LEFT_image_fingerprint76UY6GBW.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/87757/1_Apple_87757_1_LEFT_image_fingerprint5AOVW7QD.png
G_47904_left_817,mated,primary_genuine,47904,47904,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_Apple_47904_1_LEFT_image_fingerprint1OE626JS.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/47904/1_google_47904_1_LEFT_image_fingerprintVC8QTKTK.png
G_44595_left_709,mated,primary_genuine,44595,44595,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_Apple_44595_2_LEFT_image_fingerprintPCQ0A6DU.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/44595/1_google_44595_2_LEFT_image_fingerprintNPCLSNGK.png
G_32467_right_528,mated,primary_genuine,32467,32467,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_Apple_32467_3_RIGHT_image_fingerprintS2JN4MIE.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/32467/1_google_32467_3_RIGHT_image_fingerprintI6FHNYHI.png
G_74850_left_1977,mated,primary_genuine,74850,74850,left,left,Apple,Apple,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_2_LEFT_image_fingerprintUS3J56TW.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/74850/1_Apple_74850_3_LEFT_image_fingerprint6KG4VZHW.png
D_27295_39,non-mated,diagnostic_impostor,27295,27295,left,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_Apple_27295_2_LEFT_image_fingerprintRRDMCKLV.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/27295/1_google_27295_1_RIGHT_image_fingerprintAJSJUBCF.png
G_57833_left_1156,mated,primary_genuine,57833,57833,left,left,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_Apple_57833_2_LEFT_image_fingerprintA2WXEBE5.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57833/1_google_57833_3_LEFT_image_fingerprintTRGQUFSJ.png
I_57145_69658_right_x,non-mated,primary_impostor,57145,69658,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/57145/1_Apple_57145_1_RIGHT_image_fingerprint3YIFJCAF.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_google_69658_1_RIGHT_image_fingerprint51VX0SJL.png
G_43210_right_663,mated,primary_genuine,43210,43210,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_Apple_43210_3_RIGHT_image_fingerprintNWY7TP9O.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/43210/1_google_43210_2_RIGHT_image_fingerprintIGFZSTPP.png
G_69658_right_1934,mated,primary_genuine,69658,69658,right,right,Apple,google,cross,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_Apple_69658_3_RIGHT_image_fingerprintBB5XNVZD.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/69658/1_google_69658_2_RIGHT_image_fingerprint1LZIG86V.png
G_58793_right_1475,mated,primary_genuine,58793,58793,right,right,google,google,same,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_google_58793_2_RIGHT_image_fingerprintD13ADBC4.png,datasets/ridgebase/Fingerprint_Train_Test_Split/Task2/Test/Contactless/58793/1_google_58793_3_RIGHT_image_fingerprintJLWKNY5U.png
