pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002303_00002358_frgp14,impostor,14,left,00002303,00002358,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:26
I_00002373_00002391_frgp14,impostor,14,left,00002373,00002391,B,75,75,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:27
I_00002355_00002406_frgp13,impostor,13,right,00002355,00002406,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:27
I_00002348_00002462_frgp13,impostor,13,right,00002348,00002462,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:28
I_00002332_00002399_frgp14,impostor,14,left,00002332,00002399,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:28
I_00002328_00002371_frgp13,impostor,13,right,00002328,00002371,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:29
I_00002362_00002364_frgp14,impostor,14,left,00002362,00002364,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:29
I_00002328_00002372_frgp13,impostor,13,right,00002328,00002372,B,65,65,0.555,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:30
I_00002307_00002319_frgp14,impostor,14,left,00002307,00002319,B,75,75,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:30
I_00002341_00002379_frgp13,impostor,13,right,00002341,00002379,B,75,75,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:31
I_00002313_00002425_frgp14,impostor,14,left,00002313,00002425,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:31
I_00002314_00002341_frgp13,impostor,13,right,00002314,00002341,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:32
I_00002375_00002379_frgp13,impostor,13,right,00002375,00002379,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:33
I_00002351_00002407_frgp14,impostor,14,left,00002351,00002407,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:33
I_00002362_00002384_frgp14,impostor,14,left,00002362,00002384,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:34
I_00002303_00002326_frgp13,impostor,13,right,00002303,00002326,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:34
I_00002391_00002405_frgp14,impostor,14,left,00002391,00002405,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:35
I_00002356_00002394_frgp14,impostor,14,left,00002356,00002394,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:35
I_00002372_00002426_frgp14,impostor,14,left,00002372,00002426,B,65,65,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:36
I_00002342_00002356_frgp14,impostor,14,left,00002342,00002356,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:36
I_00002368_00002395_frgp13,impostor,13,right,00002368,00002395,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:37
I_00002314_00002402_frgp13,impostor,13,right,00002314,00002402,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:38
I_00002332_00002395_frgp14,impostor,14,left,00002332,00002395,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:38
I_00002317_00002337_frgp13,impostor,13,right,00002317,00002337,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:39
I_00002362_00002401_frgp14,impostor,14,left,00002362,00002401,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:39
I_00002348_00002395_frgp14,impostor,14,left,00002348,00002395,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:40
I_00002313_00002364_frgp14,impostor,14,left,00002313,00002364,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:40
I_00002313_00002391_frgp14,impostor,14,left,00002313,00002391,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:41
I_00002401_00002425_frgp13,impostor,13,right,00002401,00002425,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:41
I_00002329_00002357_frgp14,impostor,14,left,00002329,00002357,B,55,55,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:42
I_00002330_00002381_frgp13,impostor,13,right,00002330,00002381,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:42
I_00002314_00002373_frgp13,impostor,13,right,00002314,00002373,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:43
I_00002401_00002428_frgp14,impostor,14,left,00002401,00002428,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:44
I_00002317_00002321_frgp13,impostor,13,right,00002317,00002321,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:44
I_00002349_00002356_frgp13,impostor,13,right,00002349,00002356,B,60,60,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:45
I_00002369_00002402_frgp13,impostor,13,right,00002369,00002402,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:45
I_00002399_00002405_frgp13,impostor,13,right,00002399,00002405,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:46
I_00002395_00002481_frgp14,impostor,14,left,00002395,00002481,B,60,60,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:46
I_00002349_00002360_frgp14,impostor,14,left,00002349,00002360,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:47
I_00002314_00002428_frgp13,impostor,13,right,00002314,00002428,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:47
I_00002317_00002373_frgp13,impostor,13,right,00002317,00002373,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:48
I_00002360_00002386_frgp14,impostor,14,left,00002360,00002386,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:49
I_00002359_00002386_frgp14,impostor,14,left,00002359,00002386,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:49
I_00002375_00002402_frgp13,impostor,13,right,00002375,00002402,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:50
I_00002315_00002369_frgp14,impostor,14,left,00002315,00002369,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:50
I_00002373_00002399_frgp13,impostor,13,right,00002373,00002399,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:51
I_00002388_00002405_frgp14,impostor,14,left,00002388,00002405,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:51
I_00002348_00002424_frgp13,impostor,13,right,00002348,00002424,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:52
I_00002313_00002455_frgp13,impostor,13,right,00002313,00002455,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:52
I_00002329_00002334_frgp14,impostor,14,left,00002329,00002334,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:53
I_00002341_00002428_frgp13,impostor,13,right,00002341,00002428,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:53
I_00002353_00002418_frgp13,impostor,13,right,00002353,00002418,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:54
I_00002314_00002356_frgp13,impostor,13,right,00002314,00002356,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:55
I_00002359_00002388_frgp14,impostor,14,left,00002359,00002388,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:55
I_00002330_00002362_frgp13,impostor,13,right,00002330,00002362,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:56
I_00002351_00002376_frgp14,impostor,14,left,00002351,00002376,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:56
I_00002372_00002403_frgp13,impostor,13,right,00002372,00002403,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:57
I_00002313_00002342_frgp14,impostor,14,left,00002313,00002342,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:57
I_00002368_00002418_frgp13,impostor,13,right,00002368,00002418,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:58
I_00002339_00002386_frgp13,impostor,13,right,00002339,00002386,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:58
I_00002303_00002328_frgp14,impostor,14,left,00002303,00002328,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:59
I_00002341_00002447_frgp14,impostor,14,left,00002341,00002447,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:35:59
I_00002362_00002380_frgp14,impostor,14,left,00002362,00002380,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:00
I_00002304_00002406_frgp13,impostor,13,right,00002304,00002406,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:01
I_00002359_00002407_frgp13,impostor,13,right,00002359,00002407,B,75,75,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:01
I_00002328_00002352_frgp14,impostor,14,left,00002328,00002352,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:02
I_00002364_00002369_frgp13,impostor,13,right,00002364,00002369,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:02
I_00002374_00002418_frgp14,impostor,14,left,00002374,00002418,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:03
I_00002340_00002342_frgp13,impostor,13,right,00002340,00002342,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:03
I_00002395_00002423_frgp13,impostor,13,right,00002395,00002423,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:04
I_00002315_00002381_frgp13,impostor,13,right,00002315,00002381,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:04
I_00002369_00002455_frgp14,impostor,14,left,00002369,00002455,B,75,75,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:05
I_00002364_00002463_frgp13,impostor,13,right,00002364,00002463,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:06
I_00002304_00002325_frgp14,impostor,14,left,00002304,00002325,B,60,60,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:06
I_00002313_00002383_frgp13,impostor,13,right,00002313,00002383,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:07
I_00002319_00002337_frgp14,impostor,14,left,00002319,00002337,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:07
I_00002374_00002388_frgp13,impostor,13,right,00002374,00002388,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:08
I_00002360_00002401_frgp13,impostor,13,right,00002360,00002401,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:08
I_00002408_00002424_frgp14,impostor,14,left,00002408,00002424,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:09
I_00002375_00002396_frgp13,impostor,13,right,00002375,00002396,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:09
I_00002314_00002391_frgp14,impostor,14,left,00002314,00002391,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:10
I_00002341_00002353_frgp13,impostor,13,right,00002341,00002353,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:10
I_00002321_00002424_frgp14,impostor,14,left,00002321,00002424,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:11
I_00002327_00002391_frgp13,impostor,13,right,00002327,00002391,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:12
I_00002328_00002376_frgp14,impostor,14,left,00002328,00002376,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:12
I_00002313_00002368_frgp13,impostor,13,right,00002313,00002368,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:13
I_00002337_00002401_frgp14,impostor,14,left,00002337,00002401,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:13
I_00002328_00002413_frgp14,impostor,14,left,00002328,00002413,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:14
I_00002353_00002381_frgp14,impostor,14,left,00002353,00002381,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:14
I_00002332_00002352_frgp14,impostor,14,left,00002332,00002352,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:15
I_00002364_00002395_frgp14,impostor,14,left,00002364,00002395,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:15
I_00002370_00002424_frgp14,impostor,14,left,00002370,00002424,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:16
I_00002306_00002320_frgp13,impostor,13,right,00002306,00002320,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:16
I_00002314_00002353_frgp14,impostor,14,left,00002314,00002353,B,65,65,0.545,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:17
I_00002337_00002399_frgp14,impostor,14,left,00002337,00002399,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:18
I_00002351_00002399_frgp13,impostor,13,right,00002351,00002399,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:18
I_00002313_00002337_frgp13,impostor,13,right,00002313,00002337,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:19
I_00002307_00002362_frgp13,impostor,13,right,00002307,00002362,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:19
I_00002349_00002371_frgp13,impostor,13,right,00002349,00002371,B,60,60,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:20
I_00002428_00002440_frgp13,impostor,13,right,00002428,00002440,B,60,60,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:20
I_00002314_00002392_frgp14,impostor,14,left,00002314,00002392,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:21
I_00002337_00002374_frgp13,impostor,13,right,00002337,00002374,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:21
I_00002339_00002407_frgp13,impostor,13,right,00002339,00002407,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:22
I_00002307_00002313_frgp13,impostor,13,right,00002307,00002313,B,75,75,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:23
I_00002328_00002332_frgp14,impostor,14,left,00002328,00002332,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:23
I_00002325_00002447_frgp14,impostor,14,left,00002325,00002447,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:24
I_00002314_00002379_frgp14,impostor,14,left,00002314,00002379,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:24
I_00002328_00002360_frgp14,impostor,14,left,00002328,00002360,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:25
I_00002394_00002423_frgp13,impostor,13,right,00002394,00002423,B,75,75,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:25
I_00002338_00002408_frgp14,impostor,14,left,00002338,00002408,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:26
I_00002314_00002317_frgp13,impostor,13,right,00002314,00002317,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:26
I_00002328_00002394_frgp13,impostor,13,right,00002328,00002394,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:27
G_2415_frgp13,genuine,13,right,00002415,00002415,A,65,65,0.641,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:28
I_00002358_00002418_frgp14,impostor,14,left,00002358,00002418,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:28
I_00002428_00002463_frgp13,impostor,13,right,00002428,00002463,B,55,55,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:29
I_00002313_00002339_frgp14,impostor,14,left,00002313,00002339,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:29
I_00002320_00002325_frgp14,impostor,14,left,00002320,00002325,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:30
I_00002373_00002391_frgp13,impostor,13,right,00002373,00002391,B,60,60,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:30
I_00002380_00002481_frgp13,impostor,13,right,00002380,00002481,B,50,50,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:31
I_00002330_00002408_frgp14,impostor,14,left,00002330,00002408,B,60,60,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:31
I_00002321_00002391_frgp14,impostor,14,left,00002321,00002391,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:32
I_00002380_00002418_frgp14,impostor,14,left,00002380,00002418,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:33
I_00002332_00002412_frgp14,impostor,14,left,00002332,00002412,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:33
I_00002339_00002360_frgp13,impostor,13,right,00002339,00002360,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:34
I_00002341_00002384_frgp13,impostor,13,right,00002341,00002384,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:34
I_00002314_00002370_frgp14,impostor,14,left,00002314,00002370,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:35
I_00002406_00002462_frgp13,impostor,13,right,00002406,00002462,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:35
I_00002388_00002409_frgp14,impostor,14,left,00002388,00002409,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:36
I_00002372_00002374_frgp13,impostor,13,right,00002372,00002374,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:36
I_00002320_00002337_frgp14,impostor,14,left,00002320,00002337,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:37
I_00002379_00002381_frgp13,impostor,13,right,00002379,00002381,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:37
I_00002348_00002409_frgp13,impostor,13,right,00002348,00002409,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:38
I_00002368_00002401_frgp13,impostor,13,right,00002368,00002401,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:39
I_00002364_00002394_frgp14,impostor,14,left,00002364,00002394,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:39
I_00002340_00002428_frgp14,impostor,14,left,00002340,00002428,B,60,60,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:40
I_00002340_00002403_frgp14,impostor,14,left,00002340,00002403,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:40
I_00002320_00002360_frgp14,impostor,14,left,00002320,00002360,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:41
I_00002326_00002332_frgp13,impostor,13,right,00002326,00002332,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:41
I_00002328_00002334_frgp14,impostor,14,left,00002328,00002334,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:42
I_00002315_00002368_frgp13,impostor,13,right,00002315,00002368,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:42
I_00002399_00002412_frgp14,impostor,14,left,00002399,00002412,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:43
I_00002329_00002384_frgp13,impostor,13,right,00002329,00002384,B,65,65,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:43
I_00002337_00002358_frgp14,impostor,14,left,00002337,00002358,B,65,65,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:44
I_00002359_00002455_frgp14,impostor,14,left,00002359,00002455,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:45
I_00002303_00002381_frgp13,impostor,13,right,00002303,00002381,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:45
I_00002352_00002394_frgp13,impostor,13,right,00002352,00002394,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:46
I_00002310_00002373_frgp14,impostor,14,left,00002310,00002373,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:46
I_00002342_00002386_frgp14,impostor,14,left,00002342,00002386,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:47
I_00002307_00002424_frgp14,impostor,14,left,00002307,00002424,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:47
I_00002303_00002376_frgp13,impostor,13,right,00002303,00002376,B,65,65,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:48
I_00002303_00002319_frgp13,impostor,13,right,00002303,00002319,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:48
I_00002383_00002406_frgp13,impostor,13,right,00002383,00002406,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:49
I_00002348_00002412_frgp14,impostor,14,left,00002348,00002412,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:50
I_00002310_00002330_frgp14,impostor,14,left,00002310,00002330,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:50
G_2426_frgp13,genuine,13,right,00002426,00002426,A,75,75,0.635,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:51
I_00002338_00002481_frgp14,impostor,14,left,00002338,00002481,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:51
G_2356_frgp14,genuine,14,left,00002356,00002356,A,65,65,0.632,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:52
I_00002372_00002375_frgp14,impostor,14,left,00002372,00002375,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:52
I_00002310_00002407_frgp13,impostor,13,right,00002310,00002407,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:53
I_00002367_00002372_frgp14,impostor,14,left,00002367,00002372,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:54
I_00002405_00002424_frgp13,impostor,13,right,00002405,00002424,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:54
I_00002304_00002381_frgp14,impostor,14,left,00002304,00002381,B,60,60,0.555,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:55
I_00002338_00002369_frgp13,impostor,13,right,00002338,00002369,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:55
G_2462_frgp13,genuine,13,right,00002462,00002462,A,75,75,0.629,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:56
I_00002326_00002359_frgp13,impostor,13,right,00002326,00002359,B,60,60,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:56
I_00002403_00002463_frgp14,impostor,14,left,00002403,00002463,B,75,75,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:57
I_00002339_00002447_frgp13,impostor,13,right,00002339,00002447,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:57
I_00002344_00002360_frgp14,impostor,14,left,00002344,00002360,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:58
I_00002383_00002424_frgp13,impostor,13,right,00002383,00002424,B,60,60,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:59
G_2401_frgp13,genuine,13,right,00002401,00002401,A,75,75,0.637,Gemma-3-12B-IT,similarity_score,2026-06-20T16:36:59
I_00002307_00002384_frgp13,impostor,13,right,00002307,00002384,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:00
I_00002313_00002334_frgp13,impostor,13,right,00002313,00002334,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:00
I_00002306_00002332_frgp13,impostor,13,right,00002306,00002332,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:01
I_00002344_00002374_frgp14,impostor,14,left,00002344,00002374,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:01
I_00002310_00002386_frgp13,impostor,13,right,00002310,00002386,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:02
I_00002332_00002415_frgp14,impostor,14,left,00002332,00002415,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:03
I_00002330_00002341_frgp13,impostor,13,right,00002330,00002341,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:03
G_2349_frgp14,genuine,14,left,00002349,00002349,A,75,75,0.645,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:04
I_00002358_00002367_frgp14,impostor,14,left,00002358,00002367,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:04
I_00002325_00002332_frgp13,impostor,13,right,00002325,00002332,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:05
I_00002328_00002369_frgp13,impostor,13,right,00002328,00002369,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:05
I_00002368_00002373_frgp13,impostor,13,right,00002368,00002373,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:06
I_00002328_00002357_frgp13,impostor,13,right,00002328,00002357,B,75,75,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:06
I_00002407_00002447_frgp13,impostor,13,right,00002407,00002447,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:07
I_00002303_00002327_frgp14,impostor,14,left,00002303,00002327,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:08
I_00002372_00002392_frgp14,impostor,14,left,00002372,00002392,B,75,75,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:08
I_00002344_00002376_frgp13,impostor,13,right,00002344,00002376,B,60,60,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:09
I_00002330_00002394_frgp14,impostor,14,left,00002330,00002394,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:09
I_00002312_00002481_frgp14,impostor,14,left,00002312,00002481,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:10
I_00002303_00002481_frgp14,impostor,14,left,00002303,00002481,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:10
I_00002341_00002418_frgp13,impostor,13,right,00002341,00002418,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:37:11
