pair_id,label,category,subject1,subject2,hand1,hand2,device_pair,img1_path,img2_path
I_092_81_13,non-mated,primary_impostor,092,81,13,13,na,datasets/Precise/092_01-13-M70W_20130806142234_13.jpeg,datasets/Precise/81_DY_150127-143821_13.jpeg
G_005_13_285,mated,primary_genuine,005,005,13,13,na,datasets/Precise/005_02-13-M44A_20130807145453_13.jpeg,datasets/Precise/005_09-13-M44A_20130807145947_13.jpeg
I_029_129_14,non-mated,primary_impostor,029,129,14,14,na,datasets/Precise/029_01-14-M47H_20130808082930_14.jpeg,datasets/Precise/129_DY_150128-082500_14.jpeg
I_177_178_14,non-mated,primary_impostor,177,178,14,14,na,datasets/Precise/177_DY_150128-122436_14.jpeg,datasets/Precise/178_DY_150128-121411_14.jpeg
G_227_13_12484,mated,primary_genuine,227,227,13,13,na,datasets/Precise/227_DY_150128-165646_13.jpeg,datasets/Precise/227_NM_150128-165444_13.jpeg
I_089_293_14,non-mated,primary_impostor,089,293,14,14,na,datasets/Precise/089_01-14-F59W_20130806181401_14.jpeg,datasets/Precise/293_DY_150129-132738_14.jpeg
I_21_903_13,non-mated,primary_impostor,21,903,13,13,na,datasets/Precise/21_DY_150127-094012_13.jpeg,datasets/Precise/903_DY_150217-110715_13.jpeg
I_006_174_13,non-mated,primary_impostor,006,174,13,13,na,datasets/Precise/006_01-13-M65AA_20130806165031_13.jpeg,datasets/Precise/174_DY_150128-113600_13.jpeg
I_090_54_13,non-mated,primary_impostor,090,54,13,13,na,datasets/Precise/090_01-13-M26W_20130808115629_13.jpeg,datasets/Precise/54_DY_150127-124955_13.jpeg
I_046_199_13,non-mated,primary_impostor,046,199,13,13,na,datasets/Precise/046_01-13-F26W_20130808093808_13.jpeg,datasets/Precise/199_DY_150128-141606_13.jpeg
I_023_143_13,non-mated,primary_impostor,023,143,13,13,na,datasets/Precise/023_01-13-F51AA_20130806105809_13.jpeg,datasets/Precise/143_DY_150128-093742_13.jpeg
I_025_068_13,non-mated,primary_impostor,025,068,13,13,na,datasets/Precise/025_01-13-F46AA_20130807173346_13.jpeg,datasets/Precise/068_01-13-M60W_20130807141526_13.jpeg
I_136_285_14,non-mated,primary_impostor,136,285,14,14,na,datasets/Precise/136_DY_150128-092023_14.jpeg,datasets/Precise/285_DY_150129-114916_14.jpeg
I_254_923_13,non-mated,primary_impostor,254,923,13,13,na,datasets/Precise/254_DY_150129-090335_13.jpeg,datasets/Precise/923_DY_150217-125702_13.jpeg
I_088_144_14,non-mated,primary_impostor,088,144,14,14,na,datasets/Precise/088_01-14-M59W_20130808141804_14.jpeg,datasets/Precise/144_DY_150128-095630_14.jpeg
G_029_13_2377,mated,primary_genuine,029,029,13,13,na,datasets/Precise/029_06-13-M47H_20130808083347_13.jpeg,datasets/Precise/029_09-13-M47H_20130808083709_13.jpeg
I_061_237_13,non-mated,primary_impostor,061,237,13,13,na,datasets/Precise/061_01-13-F38AA_20130807124423_13.jpeg,datasets/Precise/237_DY_150128-174705_13.jpeg
I_069_189_14,non-mated,primary_impostor,069,189,14,14,na,datasets/Precise/069_01-14-M31H_20130806173024_14.jpeg,datasets/Precise/189_DY_150128-134129_14.jpeg
I_062_41_14,non-mated,primary_impostor,062,41,14,14,na,datasets/Precise/062_01-14-M41AA_20130808095159_14.jpeg,datasets/Precise/41_DY_150127-113829_14.jpeg
I_138_248_13,non-mated,primary_impostor,138,248,13,13,na,datasets/Precise/138_DY_150128-092502_13.jpeg,datasets/Precise/248_DY_150129-085223_13.jpeg
G_75_13_15163,mated,primary_genuine,75,75,13,13,na,datasets/Precise/75_DY_150127-153328_13.jpeg,datasets/Precise/75_WT_150127-153230_13.jpeg
I_039_44_13,non-mated,primary_impostor,039,44,13,13,na,datasets/Precise/039_01-13-M24W_20130807111821_13.jpeg,datasets/Precise/44_DY_150127-115609_13.jpeg
I_052_096_13,non-mated,primary_impostor,052,096,13,13,na,datasets/Precise/052_01-13-M29W_20130807101145_13.jpeg,datasets/Precise/096_01-13-M52W_20130808104609_13.jpeg
I_167_242_13,non-mated,primary_impostor,167,242,13,13,na,datasets/Precise/167_DY_150128-114213_13.jpeg,datasets/Precise/242_DY_150129-081334_13.jpeg
G_083_14_6801,mated,primary_genuine,083,083,14,14,na,datasets/Precise/083_01-14-M32W_20130808124559_14.jpeg,datasets/Precise/083_07-14-M32W_20130808125018_14.jpeg
I_024_094_13,non-mated,primary_impostor,024,094,13,13,na,datasets/Precise/024_01-13-F45AA_20130806145757_13.jpeg,datasets/Precise/094_01-13-M69W_20130806150756_13.jpeg
I_158_50_14,non-mated,primary_impostor,158,50,14,14,na,datasets/Precise/158_DY_150128-110159_14.jpeg,datasets/Precise/50_DY_150127-122000_14.jpeg
I_067_091_14,non-mated,primary_impostor,067,091,14,14,na,datasets/Precise/067_01-14-F34W_20130808153146_14.jpeg,datasets/Precise/091_01-14-M65W_20130807181830_14.jpeg
G_76_13_15192,mated,primary_genuine,76,76,13,13,na,datasets/Precise/76_DY_150127-152309_13.jpeg,datasets/Precise/76_WT_150127-142104_13.jpeg
G_120_13_9983,mated,primary_genuine,120,120,13,13,na,datasets/Precise/120_NM_150127-180230_13.jpeg,datasets/Precise/120_WT_150127-180348_13.jpeg
I_088_224_14,non-mated,primary_impostor,088,224,14,14,na,datasets/Precise/088_01-14-M59W_20130808141804_14.jpeg,datasets/Precise/224_DY_150128-164727_14.jpeg
I_012_026_13,non-mated,primary_impostor,012,026,13,13,na,datasets/Precise/012_01-13-M58A_20130807085453_13.jpeg,datasets/Precise/026_01-13-M49AA_20130808155835_13.jpeg
I_200_41_14,non-mated,primary_impostor,200,41,14,14,na,datasets/Precise/200_DY_150128-135126_14.jpeg,datasets/Precise/41_DY_150127-113829_14.jpeg
G_269_14_13434,mated,primary_genuine,269,269,14,14,na,datasets/Precise/269_DY_150129-094305_14.jpeg,datasets/Precise/269_WT_150129-104225_14.jpeg
I_246_62_13,non-mated,primary_impostor,246,62,13,13,na,datasets/Precise/246_DY_150129-083904_13.jpeg,datasets/Precise/62_DY_150127-122656_13.jpeg
I_182_192_14,non-mated,primary_impostor,182,192,14,14,na,datasets/Precise/182_DY_150128-125843_14.jpeg,datasets/Precise/192_DY_150128-152250_14.jpeg
G_024_14_2025,mated,primary_genuine,024,024,14,14,na,datasets/Precise/024_01-14-F45AA_20130806145804_14.jpeg,datasets/Precise/024_02-14-F45AA_20130806145907_14.jpeg
I_198_266_13,non-mated,primary_impostor,198,266,13,13,na,datasets/Precise/198_DY_150128-144237_13.jpeg,datasets/Precise/266_DY_150129-095231_13.jpeg
I_047_108_13,non-mated,primary_impostor,047,108,13,13,na,datasets/Precise/047_01-13-M80W_20130807151108_13.jpeg,datasets/Precise/108_01-13-F28AA_20130808174837_13.jpeg
I_091_202_13,non-mated,primary_impostor,091,202,13,13,na,datasets/Precise/091_01-13-M65W_20130807181817_13.jpeg,datasets/Precise/202_DY_150128-141932_13.jpeg
D_039_34,non-mated,diagnostic_impostor,039,039,13,14,na,datasets/Precise/039_05-13-M24W_20130807112122_13.jpeg,datasets/Precise/039_10-14-M24W_20130807112513_14.jpeg
I_115_18_13,non-mated,primary_impostor,115,18,13,13,na,datasets/Precise/115_DY_150127-174022_13.jpeg,datasets/Precise/18_DY_150127-093116_13.jpeg
I_54_62_13,non-mated,primary_impostor,54,62,13,13,na,datasets/Precise/54_DY_150127-124955_13.jpeg,datasets/Precise/62_DY_150127-122656_13.jpeg
I_029_31_13,non-mated,primary_impostor,029,31,13,13,na,datasets/Precise/029_01-13-M47H_20130808082923_13.jpeg,datasets/Precise/31_DY_150127-102731_13.jpeg
I_39_83_13,non-mated,primary_impostor,39,83,13,13,na,datasets/Precise/39_DY_150127-111707_13.jpeg,datasets/Precise/83_150127-144642_13.jpeg
I_003_157_13,non-mated,primary_impostor,003,157,13,13,na,datasets/Precise/003_01-13-F68A_20130806125351_13.jpeg,datasets/Precise/157_DY_150128-120244_13.jpeg
I_183_30_13,non-mated,primary_impostor,183,30,13,13,na,datasets/Precise/183_DY_150128-133452_13.jpeg,datasets/Precise/30_DY_150127-102125_13.jpeg
I_003_9_14,non-mated,primary_impostor,003,9,14,14,na,datasets/Precise/003_01-14-F68A_20130806125409_14.jpeg,datasets/Precise/9_DY_150127-084006_14.jpeg
I_40_916_13,non-mated,primary_impostor,40,916,13,13,na,datasets/Precise/40_DY_150127-112933_13.jpeg,datasets/Precise/916_DY_150217-122233_13.jpeg
I_68_925_13,non-mated,primary_impostor,68,925,13,13,na,datasets/Precise/68_DY_150127-135219_13.jpeg,datasets/Precise/925_DY_150217-130513_13.jpeg
I_122_217_13,non-mated,primary_impostor,122,217,13,13,na,datasets/Precise/122_DY_150127-174728_13.jpeg,datasets/Precise/217_DY_150128-170356_13.jpeg
I_010_209_14,non-mated,primary_impostor,010,209,14,14,na,datasets/Precise/010_01-14-M28W_20130806155527_14.jpeg,datasets/Precise/209_DY_150128-151145_14.jpeg
I_907_924_14,non-mated,primary_impostor,907,924,14,14,na,datasets/Precise/907_DY_150217-113005_14.jpeg,datasets/Precise/924_DY_150217-130128_14.jpeg
I_247_267_13,non-mated,primary_impostor,247,267,13,13,na,datasets/Precise/247_DY_150129-081732_13.jpeg,datasets/Precise/267_DY_150129-101750_13.jpeg
I_115_135_13,non-mated,primary_impostor,115,135,13,13,na,datasets/Precise/115_DY_150127-174022_13.jpeg,datasets/Precise/135_DY_150128-091354_13.jpeg
I_065_157_14,non-mated,primary_impostor,065,157,14,14,na,datasets/Precise/065_01-14-M42H_20130807090905_14.jpeg,datasets/Precise/157_DY_150128-120244_14.jpeg
I_084_68_14,non-mated,primary_impostor,084,68,14,14,na,datasets/Precise/084_01-14-M52W_20130807081137_14.jpeg,datasets/Precise/68_DY_150127-135219_14.jpeg
I_196_59_13,non-mated,primary_impostor,196,59,13,13,na,datasets/Precise/196_DY_150128-140955_13.jpeg,datasets/Precise/59_DY_150127-131233_13.jpeg
I_074_227_14,non-mated,primary_impostor,074,227,14,14,na,datasets/Precise/074_01-14-F32A_20130808140226_14.jpeg,datasets/Precise/227_DY_150128-165646_14.jpeg
I_14_914_13,non-mated,primary_impostor,14,914,13,13,na,datasets/Precise/14_DY_150127-090847_13.jpeg,datasets/Precise/914_DY_150217-120950_13.jpeg
I_200_935_13,non-mated,primary_impostor,200,935,13,13,na,datasets/Precise/200_DY_150128-135126_13.jpeg,datasets/Precise/935_DY_150217-134717_13.jpeg
I_016_044_14,non-mated,primary_impostor,016,044,14,14,na,datasets/Precise/016_01-14-M30I_20130808154054_14.jpeg,datasets/Precise/044_01-14-M70H_20130806140659_14.jpeg
I_088_62_14,non-mated,primary_impostor,088,62,14,14,na,datasets/Precise/088_01-14-M59W_20130808141804_14.jpeg,datasets/Precise/62_DY_150127-122656_14.jpeg
G_937_14_16527,mated,primary_genuine,937,937,14,14,na,datasets/Precise/937_DY_150217-135419_14.jpeg,datasets/Precise/937_NM_150217-135246_14.jpeg
I_28_96_13,non-mated,primary_impostor,28,96,13,13,na,datasets/Precise/28_DY_150127-100823_13.jpeg,datasets/Precise/96_DY_150127-160218_13.jpeg
I_241_95_13,non-mated,primary_impostor,241,95,13,13,na,datasets/Precise/241_DY_150128-175055_13.jpeg,datasets/Precise/95_DY_150127-155549_13.jpeg
I_092_22_14,non-mated,primary_impostor,092,22,14,14,na,datasets/Precise/092_01-14-M70W_20130806142244_14.jpeg,datasets/Precise/22_DY_150127-092550_14.jpeg
I_119_170_13,non-mated,primary_impostor,119,170,13,13,na,datasets/Precise/119_DY_150127-173053_13.jpeg,datasets/Precise/170_DY_150128-120723_13.jpeg
I_184_66_14,non-mated,primary_impostor,184,66,14,14,na,datasets/Precise/184_DY_150128-131844_14.jpeg,datasets/Precise/66_DY_150127-134820_14.jpeg
G_019_14_1606,mated,primary_genuine,019,019,14,14,na,datasets/Precise/019_05-14-M55AA_20130806160805_14.jpeg,datasets/Precise/019_07-14-M55AA_20130806160959_14.jpeg
I_035_912_14,non-mated,primary_impostor,035,912,14,14,na,datasets/Precise/035_01-14-F56W_20130808150418_14.jpeg,datasets/Precise/912_DY_150217-115846_14.jpeg
I_067_913_14,non-mated,primary_impostor,067,913,14,14,na,datasets/Precise/067_01-14-F34W_20130808153146_14.jpeg,datasets/Precise/913_DY_150217-120501_14.jpeg
I_009_12_13,non-mated,primary_impostor,009,12,13,13,na,datasets/Precise/009_01-13-M52H_20130808114820_13.jpeg,datasets/Precise/12_DY_150127-090417_13.jpeg
I_039_63_13,non-mated,primary_impostor,039,63,13,13,na,datasets/Precise/039_01-13-M24W_20130807111821_13.jpeg,datasets/Precise/63_DY_150127-133955_13.jpeg
I_11_937_13,non-mated,primary_impostor,11,937,13,13,na,datasets/Precise/11_DY_150127-085828_13.jpeg,datasets/Precise/937_DY_150217-135419_13.jpeg
G_084_13_6851,mated,primary_genuine,084,084,13,13,na,datasets/Precise/084_01-13-M52W_20130807081231_13.jpeg,datasets/Precise/084_04-13-M52W_20130807081521_13.jpeg
G_006_13_397,mated,primary_genuine,006,006,13,13,na,datasets/Precise/006_06-13-M65AA_20130806165417_13.jpeg,datasets/Precise/006_09-13-M65AA_20130806165650_13.jpeg
I_085_923_14,non-mated,primary_impostor,085,923,14,14,na,datasets/Precise/085_01-14-M75I_20130807110814_14.jpeg,datasets/Precise/923_DY_150217-125702_14.jpeg
I_63_935_13,non-mated,primary_impostor,63,935,13,13,na,datasets/Precise/63_DY_150127-133955_13.jpeg,datasets/Precise/935_DY_150217-134717_13.jpeg
I_004_155_13,non-mated,primary_impostor,004,155,13,13,na,datasets/Precise/004_01-13-M70AA_20130808084545_13.jpeg,datasets/Precise/155_DY_150128-105224_13.jpeg
I_136_41_14,non-mated,primary_impostor,136,41,14,14,na,datasets/Precise/136_DY_150128-092023_14.jpeg,datasets/Precise/41_DY_150127-113829_14.jpeg
G_022_14_1855,mated,primary_genuine,022,022,14,14,na,datasets/Precise/022_02-14-M52AA_20130806143637_14.jpeg,datasets/Precise/022_04-14-M52AA_20130806144202_14.jpeg
I_88_932_14,non-mated,primary_impostor,88,932,14,14,na,datasets/Precise/88_DY_150127-152101_14.jpeg,datasets/Precise/932_DY_150217-133522_14.jpeg
I_107_181_14,non-mated,primary_impostor,107,181,14,14,na,datasets/Precise/107_01-14-F42AA_20130808175900_14.jpeg,datasets/Precise/181_DY_150128-124648_14.jpeg
I_087_50_13,non-mated,primary_impostor,087,50,13,13,na,datasets/Precise/087_01-13-M27AA_20130808091203_13.jpeg,datasets/Precise/50_DY_150127-122000_13.jpeg
I_009_281_14,non-mated,primary_impostor,009,281,14,14,na,datasets/Precise/009_01-14-M52H_20130808114827_14.jpeg,datasets/Precise/281_DY_150129-113013_14.jpeg
I_132_78_14,non-mated,primary_impostor,132,78,14,14,na,datasets/Precise/132_DY_150128-090416_14.jpeg,datasets/Precise/78_DY_150127-145504_14.jpeg
G_019_14_1603,mated,primary_genuine,019,019,14,14,na,datasets/Precise/019_04-14-M55AA_20130806160651_14.jpeg,datasets/Precise/019_09-14-M55AA_20130806161201_14.jpeg
I_044_060_13,non-mated,primary_impostor,044,060,13,13,na,datasets/Precise/044_01-13-M70H_20130806140640_13.jpeg,datasets/Precise/060_01-13-F56W_20130807155513_13.jpeg
I_034_048_13,non-mated,primary_impostor,034,048,13,13,na,datasets/Precise/034_01-13-F21W_20130808110129_13.jpeg,datasets/Precise/048_01-13-F47W_20130807113522_13.jpeg
I_14_260_14,non-mated,primary_impostor,14,260,14,14,na,datasets/Precise/14_DY_150127-090847_14.jpeg,datasets/Precise/260_DY_150129-082924_14.jpeg
I_045_075_13,non-mated,primary_impostor,045,075,13,13,na,datasets/Precise/045_01-13-F58AA_20130808143006_13.jpeg,datasets/Precise/075_01-13-F28AA_20130808092341_13.jpeg
I_090_72_14,non-mated,primary_impostor,090,72,14,14,na,datasets/Precise/090_01-14-M26W_20130808115642_14.jpeg,datasets/Precise/72_DY_150127-141755_14.jpeg
I_044_938_14,non-mated,primary_impostor,044,938,14,14,na,datasets/Precise/044_01-14-M70H_20130806140659_14.jpeg,datasets/Precise/938_DY_150217-135726_14.jpeg
I_123_181_13,non-mated,primary_impostor,123,181,13,13,na,datasets/Precise/123_DY_150128-081319_13.jpeg,datasets/Precise/181_DY_150128-124648_13.jpeg
I_015_084_13,non-mated,primary_impostor,015,084,13,13,na,datasets/Precise/015_01-13-F56AA_20130806171648_13.jpeg,datasets/Precise/084_01-13-M52W_20130807081127_13.jpeg
I_125_214_14,non-mated,primary_impostor,125,214,14,14,na,datasets/Precise/125_DY_150128-080953_14.jpeg,datasets/Precise/214_DY_150128-150430_14.jpeg
I_248_258_13,non-mated,primary_impostor,248,258,13,13,na,datasets/Precise/248_DY_150129-085223_13.jpeg,datasets/Precise/258_DY_150129-093105_13.jpeg
I_142_223_14,non-mated,primary_impostor,142,223,14,14,na,datasets/Precise/142_DY_150128-093353_14.jpeg,datasets/Precise/223_DY_150128-154125_14.jpeg
I_240_936_13,non-mated,primary_impostor,240,936,13,13,na,datasets/Precise/240_DY_150128-175720_13.jpeg,datasets/Precise/936_DY_150217-135112_13.jpeg
I_109_171_14,non-mated,primary_impostor,109,171,14,14,na,datasets/Precise/109_01-14-F25W_20130805165637_14.jpeg,datasets/Precise/171_DY_150128-110927_14.jpeg
I_22_918_13,non-mated,primary_impostor,22,918,13,13,na,datasets/Precise/22_DY_150127-092550_13.jpeg,datasets/Precise/918_DY_150217-123331_13.jpeg
I_056_068_13,non-mated,primary_impostor,056,068,13,13,na,datasets/Precise/056_01-13-F68AA_20130807164143_13.jpeg,datasets/Precise/068_01-13-M60W_20130807141526_13.jpeg
I_144_927_13,non-mated,primary_impostor,144,927,13,13,na,datasets/Precise/144_DY_150128-095630_13.jpeg,datasets/Precise/927_DY_150217-131545_13.jpeg
I_049_074_14,non-mated,primary_impostor,049,074,14,14,na,datasets/Precise/049_01-14-M48W_20130806174439_14.jpeg,datasets/Precise/074_01-14-F32A_20130808140226_14.jpeg
I_075_082_14,non-mated,primary_impostor,075,082,14,14,na,datasets/Precise/075_01-14-F28AA_20130808092400_14.jpeg,datasets/Precise/082_01-14-M39AA_20130808100755_14.jpeg
G_280_14_13615,mated,primary_genuine,280,280,14,14,na,datasets/Precise/280_DY_150129-123712_14.jpeg,datasets/Precise/280_NM_150129-113425_14.jpeg
I_072_216_13,non-mated,primary_impostor,072,216,13,13,na,datasets/Precise/072_01-13-M40AA_20130806175713_13.jpeg,datasets/Precise/216_DY_150128-172743_13.jpeg
I_292_936_13,non-mated,primary_impostor,292,936,13,13,na,datasets/Precise/292_DY_150129-131338_13.jpeg,datasets/Precise/936_DY_150217-135112_13.jpeg
I_078_49_13,non-mated,primary_impostor,078,49,13,13,na,datasets/Precise/078_01-13-F35W_20130807150243_13.jpeg,datasets/Precise/49_DY_150127-120448_13.jpeg
G_059_13_4773,mated,primary_genuine,059,059,13,13,na,datasets/Precise/059_01-13-M29A_20130808111214_13.jpeg,datasets/Precise/059_04-13-M29A_20130808111445_13.jpeg
I_087_51_14,non-mated,primary_impostor,087,51,14,14,na,datasets/Precise/087_01-14-M27AA_20130808091216_14.jpeg,datasets/Precise/51_DY_150127-114528_14.jpeg
I_155_919_14,non-mated,primary_impostor,155,919,14,14,na,datasets/Precise/155_DY_150128-105224_14.jpeg,datasets/Precise/919_DY_150217-123819_14.jpeg
I_106_292_14,non-mated,primary_impostor,106,292,14,14,na,datasets/Precise/106_01-14-M30W_20130808170839_14.jpeg,datasets/Precise/292_DY_150129-131338_14.jpeg
G_191_13_11650,mated,primary_genuine,191,191,13,13,na,datasets/Precise/191_DY_150128-145727_13.jpeg,datasets/Precise/191_WT_150128-135540_13.jpeg
I_025_031_14,non-mated,primary_impostor,025,031,14,14,na,datasets/Precise/025_01-14-F46AA_20130807173406_14.jpeg,datasets/Precise/031_01-14-F46H_20130808160846_14.jpeg
I_056_141_14,non-mated,primary_impostor,056,141,14,14,na,datasets/Precise/056_01-14-F68AA_20130807164151_14.jpeg,datasets/Precise/141_DY_150128-093031_14.jpeg
I_018_019_13,non-mated,primary_impostor,018,019,13,13,na,datasets/Precise/018_01-13-F55AA_20130808121905_13.jpeg,datasets/Precise/019_01-13-M55AA_20130806160403_13.jpeg
I_053_18_13,non-mated,primary_impostor,053,18,13,13,na,datasets/Precise/053_01-13-F50H_20130806152410_13.jpeg,datasets/Precise/18_DY_150127-093116_13.jpeg
I_013_103_13,non-mated,primary_impostor,013,103,13,13,na,datasets/Precise/013_01-13-F59AA_20130807135815_13.jpeg,datasets/Precise/103_01-13-F62W_20130807175113_13.jpeg
I_083_918_14,non-mated,primary_impostor,083,918,14,14,na,datasets/Precise/083_01-14-M32W_20130808124559_14.jpeg,datasets/Precise/918_DY_150217-123331_14.jpeg
G_089_13_7330,mated,primary_genuine,089,089,13,13,na,datasets/Precise/089_07-13-F59W_20130806181849_13.jpeg,datasets/Precise/089_08-13-F59W_20130806181934_13.jpeg
I_178_83_13,non-mated,primary_impostor,178,83,13,13,na,datasets/Precise/178_DY_150128-121411_13.jpeg,datasets/Precise/83_150127-144642_13.jpeg
I_218_901_14,non-mated,primary_impostor,218,901,14,14,na,datasets/Precise/218_DY_150128-151646_14.jpeg,datasets/Precise/901_DY_150217-105741_14.jpeg
I_191_932_14,non-mated,primary_impostor,191,932,14,14,na,datasets/Precise/191_DY_150128-135704_14.jpeg,datasets/Precise/932_DY_150217-133522_14.jpeg
I_057_284_13,non-mated,primary_impostor,057,284,13,13,na,datasets/Precise/057_01-13-F37H_20130806112021_13.jpeg,datasets/Precise/284_DY_150129-112712_13.jpeg
I_055_57_14,non-mated,primary_impostor,055,57,14,14,na,datasets/Precise/055_01-14-M38AA_20130806121345_14.jpeg,datasets/Precise/57_DY_150127-130555_14.jpeg
I_048_064_14,non-mated,primary_impostor,048,064,14,14,na,datasets/Precise/048_01-14-F47W_20130807113535_14.jpeg,datasets/Precise/064_01-14-F42H_20130808113239_14.jpeg
I_047_923_14,non-mated,primary_impostor,047,923,14,14,na,datasets/Precise/047_01-14-M80W_20130807151138_14.jpeg,datasets/Precise/923_DY_150217-125702_14.jpeg
I_003_057_13,non-mated,primary_impostor,003,057,13,13,na,datasets/Precise/003_01-13-F68A_20130806125351_13.jpeg,datasets/Precise/057_01-13-F37H_20130806112021_13.jpeg
I_47_88_13,non-mated,primary_impostor,47,88,13,13,na,datasets/Precise/47_DY_150127-120031_13.jpeg,datasets/Precise/88_DY_150127-152101_13.jpeg
I_26_281_14,non-mated,primary_impostor,26,281,14,14,na,datasets/Precise/26_DY_150127-100405_14.jpeg,datasets/Precise/281_DY_150129-113013_14.jpeg
G_925_14_16144,mated,primary_genuine,925,925,14,14,na,datasets/Precise/925_DY_150217-130544_14.jpeg,datasets/Precise/925_WT_150217-130437_14.jpeg
I_081_81_13,non-mated,primary_impostor,081,81,13,13,na,datasets/Precise/081_01-13-F21W_20130807105231_13.jpeg,datasets/Precise/81_DY_150127-143821_13.jpeg
I_083_72_13,non-mated,primary_impostor,083,72,13,13,na,datasets/Precise/083_01-13-M32W_20130808124548_13.jpeg,datasets/Precise/72_DY_150127-141755_13.jpeg
I_118_44_14,non-mated,primary_impostor,118,44,14,14,na,datasets/Precise/118_NM_150127-171434_14.jpeg,datasets/Precise/44_DY_150127-115609_14.jpeg
I_004_047_13,non-mated,primary_impostor,004,047,13,13,na,datasets/Precise/004_01-13-M70AA_20130808084545_13.jpeg,datasets/Precise/047_01-13-M80W_20130807151108_13.jpeg
I_28_31_13,non-mated,primary_impostor,28,31,13,13,na,datasets/Precise/28_DY_150127-100823_13.jpeg,datasets/Precise/31_DY_150127-102731_13.jpeg
I_078_177_13,non-mated,primary_impostor,078,177,13,13,na,datasets/Precise/078_01-13-F35W_20130807150243_13.jpeg,datasets/Precise/177_DY_150128-122436_13.jpeg
I_164_212_14,non-mated,primary_impostor,164,212,14,14,na,datasets/Precise/164_DY_150128-112317_14.jpeg,datasets/Precise/212_DY_150128-143726_14.jpeg
I_041_081_13,non-mated,primary_impostor,041,081,13,13,na,datasets/Precise/041_01-13-F53W_20130807094457_13.jpeg,datasets/Precise/081_01-13-F21W_20130807105231_13.jpeg
G_080_13_6497,mated,primary_genuine,080,080,13,13,na,datasets/Precise/080_02-13-M28H_20130807103057_13.jpeg,datasets/Precise/080_10-13-M28H_20130807103729_13.jpeg
I_063_253_13,non-mated,primary_impostor,063,253,13,13,na,datasets/Precise/063_01-13-F42AA_20130807161558_13.jpeg,datasets/Precise/253_DY_150129-104417_13.jpeg
I_011_109_14,non-mated,primary_impostor,011,109,14,14,na,datasets/Precise/011_01-14-F24A_20130808164122_14.jpeg,datasets/Precise/109_01-14-F25W_20130805165637_14.jpeg
I_009_97_14,non-mated,primary_impostor,009,97,14,14,na,datasets/Precise/009_01-14-M52H_20130808114827_14.jpeg,datasets/Precise/97_DY_150127-175422_14.jpeg
I_229_51_13,non-mated,primary_impostor,229,51,13,13,na,datasets/Precise/229_DY_150128-163312_13.jpeg,datasets/Precise/51_DY_150127-114528_13.jpeg
I_063_291_13,non-mated,primary_impostor,063,291,13,13,na,datasets/Precise/063_01-13-F42AA_20130807161558_13.jpeg,datasets/Precise/291_DY_150129-131912_13.jpeg
I_109_41_13,non-mated,primary_impostor,109,41,13,13,na,datasets/Precise/109_01-13-F25W_20130805165628_13.jpeg,datasets/Precise/41_DY_150127-113829_13.jpeg
G_66_14_14984,mated,primary_genuine,66,66,14,14,na,datasets/Precise/66_NM_150127-134619_14.jpeg,datasets/Precise/66_NM_150127-144643_14.jpeg
G_048_14_3868,mated,primary_genuine,048,048,14,14,na,datasets/Precise/048_08-14-F47W_20130807114319_14.jpeg,datasets/Precise/048_10-14-F47W_20130807114621_14.jpeg
I_152_204_13,non-mated,primary_impostor,152,204,13,13,na,datasets/Precise/152_DY_150128-104740_13.jpeg,datasets/Precise/204_DY_150128-145656_13.jpeg
I_227_27_14,non-mated,primary_impostor,227,27,14,14,na,datasets/Precise/227_DY_150128-165646_14.jpeg,datasets/Precise/27_DY_150127-142737_14.jpeg
I_012_148_13,non-mated,primary_impostor,012,148,13,13,na,datasets/Precise/012_01-13-M58A_20130807085453_13.jpeg,datasets/Precise/148_DY_150128-100709_13.jpeg
I_177_218_13,non-mated,primary_impostor,177,218,13,13,na,datasets/Precise/177_DY_150128-122436_13.jpeg,datasets/Precise/218_DY_150128-151646_13.jpeg
G_106_13_8807,mated,primary_genuine,106,106,13,13,na,datasets/Precise/106_02-13-M30W_20130808170929_13.jpeg,datasets/Precise/106_10-13-M30W_20130808171653_13.jpeg
I_9_92_13,non-mated,primary_impostor,9,92,13,13,na,datasets/Precise/9_DY_150127-084006_13.jpeg,datasets/Precise/92_DY_150127-152615_13.jpeg
I_180_249_14,non-mated,primary_impostor,180,249,14,14,na,datasets/Precise/180_DY_150128-125452_14.jpeg,datasets/Precise/249_DY_150129-084813_14.jpeg
I_110_915_14,non-mated,primary_impostor,110,915,14,14,na,datasets/Precise/110_01-14-F27W_20130805161254_14.jpeg,datasets/Precise/915_DY_150217-121633_14.jpeg
I_115_183_14,non-mated,primary_impostor,115,183,14,14,na,datasets/Precise/115_DY_150127-174022_14.jpeg,datasets/Precise/183_DY_150128-133452_14.jpeg
G_064_13_5248,mated,primary_genuine,064,064,13,13,na,datasets/Precise/064_04-13-F42H_20130808113504_13.jpeg,datasets/Precise/064_08-13-F42H_20130808113847_13.jpeg
G_103_14_8693,mated,primary_genuine,103,103,14,14,na,datasets/Precise/103_06-14-F62W_20130807175558_14.jpeg,datasets/Precise/103_09-14-F62W_20130807175834_14.jpeg
G_101_13_8444,mated,primary_genuine,101,101,13,13,na,datasets/Precise/101_02-13-M55W_20130807120619_13.jpeg,datasets/Precise/101_07-13-M55W_20130807121310_13.jpeg
