pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002307_00002313_frgp13,impostor,13,right,2307,2313,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:56
I_00002328_00002332_frgp14,impostor,14,left,2328,2332,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:56
I_00002325_00002447_frgp14,impostor,14,left,2325,2447,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:56
I_00002314_00002379_frgp14,impostor,14,left,2314,2379,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:57
I_00002328_00002360_frgp14,impostor,14,left,2328,2360,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:57
I_00002394_00002423_frgp13,impostor,13,right,2394,2423,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:57
I_00002338_00002408_frgp14,impostor,14,left,2338,2408,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:57
I_00002314_00002317_frgp13,impostor,13,right,2314,2317,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:58
I_00002328_00002394_frgp13,impostor,13,right,2328,2394,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:58
G_2415_frgp13,genuine,13,right,2415,2415,A,100,100,0.393,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:58
I_00002358_00002418_frgp14,impostor,14,left,2358,2418,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:59
I_00002428_00002463_frgp13,impostor,13,right,2428,2463,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:59
I_00002313_00002339_frgp14,impostor,14,left,2313,2339,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:37:59
I_00002320_00002325_frgp14,impostor,14,left,2320,2325,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:00
I_00002373_00002391_frgp13,impostor,13,right,2373,2391,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:00
I_00002380_00002481_frgp13,impostor,13,right,2380,2481,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:00
I_00002330_00002408_frgp14,impostor,14,left,2330,2408,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:00
I_00002321_00002391_frgp14,impostor,14,left,2321,2391,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:01
I_00002380_00002418_frgp14,impostor,14,left,2380,2418,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:01
I_00002332_00002412_frgp14,impostor,14,left,2332,2412,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:01
I_00002339_00002360_frgp13,impostor,13,right,2339,2360,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:02
I_00002341_00002384_frgp13,impostor,13,right,2341,2384,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:02
I_00002314_00002370_frgp14,impostor,14,left,2314,2370,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:02
I_00002406_00002462_frgp13,impostor,13,right,2406,2462,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:03
I_00002388_00002409_frgp14,impostor,14,left,2388,2409,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:03
I_00002372_00002374_frgp13,impostor,13,right,2372,2374,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:03
I_00002320_00002337_frgp14,impostor,14,left,2320,2337,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:03
I_00002379_00002381_frgp13,impostor,13,right,2379,2381,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:04
I_00002348_00002409_frgp13,impostor,13,right,2348,2409,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:04
I_00002368_00002401_frgp13,impostor,13,right,2368,2401,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:04
I_00002364_00002394_frgp14,impostor,14,left,2364,2394,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:05
I_00002340_00002428_frgp14,impostor,14,left,2340,2428,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:05
I_00002340_00002403_frgp14,impostor,14,left,2340,2403,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:05
I_00002320_00002360_frgp14,impostor,14,left,2320,2360,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:05
I_00002326_00002332_frgp13,impostor,13,right,2326,2332,B,65,65,0.301,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:06
I_00002328_00002334_frgp14,impostor,14,left,2328,2334,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:06
I_00002315_00002368_frgp13,impostor,13,right,2315,2368,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:06
I_00002399_00002412_frgp14,impostor,14,left,2399,2412,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:07
I_00002329_00002384_frgp13,impostor,13,right,2329,2384,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:07
I_00002337_00002358_frgp14,impostor,14,left,2337,2358,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:07
I_00002359_00002455_frgp14,impostor,14,left,2359,2455,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:07
I_00002303_00002381_frgp13,impostor,13,right,2303,2381,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:08
I_00002352_00002394_frgp13,impostor,13,right,2352,2394,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:08
I_00002310_00002373_frgp14,impostor,14,left,2310,2373,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:08
I_00002342_00002386_frgp14,impostor,14,left,2342,2386,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:09
I_00002307_00002424_frgp14,impostor,14,left,2307,2424,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:09
I_00002303_00002376_frgp13,impostor,13,right,2303,2376,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:09
I_00002303_00002319_frgp13,impostor,13,right,2303,2319,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:10
I_00002383_00002406_frgp13,impostor,13,right,2383,2406,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:10
I_00002348_00002412_frgp14,impostor,14,left,2348,2412,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:10
I_00002310_00002330_frgp14,impostor,14,left,2310,2330,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:10
G_2426_frgp13,genuine,13,right,2426,2426,A,100,100,0.396,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:11
I_00002338_00002481_frgp14,impostor,14,left,2338,2481,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:11
G_2356_frgp14,genuine,14,left,2356,2356,A,100,100,0.391,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:11
I_00002372_00002375_frgp14,impostor,14,left,2372,2375,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:12
I_00002310_00002407_frgp13,impostor,13,right,2310,2407,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:12
I_00002367_00002372_frgp14,impostor,14,left,2367,2372,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:12
I_00002405_00002424_frgp13,impostor,13,right,2405,2424,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:13
I_00002304_00002381_frgp14,impostor,14,left,2304,2381,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:13
I_00002338_00002369_frgp13,impostor,13,right,2338,2369,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:13
G_2462_frgp13,genuine,13,right,2462,2462,A,100,100,0.387,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:14
I_00002326_00002359_frgp13,impostor,13,right,2326,2359,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:14
I_00002403_00002463_frgp14,impostor,14,left,2403,2463,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:14
I_00002339_00002447_frgp13,impostor,13,right,2339,2447,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:15
I_00002344_00002360_frgp14,impostor,14,left,2344,2360,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:15
I_00002383_00002424_frgp13,impostor,13,right,2383,2424,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:15
G_2401_frgp13,genuine,13,right,2401,2401,A,100,100,0.4,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:15
I_00002307_00002384_frgp13,impostor,13,right,2307,2384,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:16
I_00002313_00002334_frgp13,impostor,13,right,2313,2334,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:16
I_00002306_00002332_frgp13,impostor,13,right,2306,2332,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:16
I_00002344_00002374_frgp14,impostor,14,left,2344,2374,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:17
I_00002310_00002386_frgp13,impostor,13,right,2310,2386,B,0,0,0.28,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:17
I_00002332_00002415_frgp14,impostor,14,left,2332,2415,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:17
I_00002330_00002341_frgp13,impostor,13,right,2330,2341,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:18
G_2349_frgp14,genuine,14,left,2349,2349,A,100,100,0.404,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:18
I_00002358_00002367_frgp14,impostor,14,left,2358,2367,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:18
I_00002325_00002332_frgp13,impostor,13,right,2325,2332,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:19
I_00002328_00002369_frgp13,impostor,13,right,2328,2369,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:19
I_00002368_00002373_frgp13,impostor,13,right,2368,2373,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:19
I_00002328_00002357_frgp13,impostor,13,right,2328,2357,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:19
I_00002407_00002447_frgp13,impostor,13,right,2407,2447,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:20
I_00002303_00002327_frgp14,impostor,14,left,2303,2327,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:20
I_00002372_00002392_frgp14,impostor,14,left,2372,2392,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:20
I_00002344_00002376_frgp13,impostor,13,right,2344,2376,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:21
I_00002330_00002394_frgp14,impostor,14,left,2330,2394,B,65,65,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:21
I_00002312_00002481_frgp14,impostor,14,left,2312,2481,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:21
I_00002303_00002481_frgp14,impostor,14,left,2303,2481,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:21
I_00002341_00002418_frgp13,impostor,13,right,2341,2418,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:22
I_00002314_00002447_frgp14,impostor,14,left,2314,2447,B,85,85,0.29,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:22
I_00002373_00002398_frgp13,impostor,13,right,2373,2398,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:22
I_00002339_00002409_frgp13,impostor,13,right,2339,2409,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:23
I_00002360_00002376_frgp13,impostor,13,right,2360,2376,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:23
I_00002332_00002388_frgp13,impostor,13,right,2332,2388,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:23
I_00002375_00002408_frgp14,impostor,14,left,2375,2408,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:24
I_00002357_00002405_frgp14,impostor,14,left,2357,2405,B,0,0,0.275,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:24
I_00002386_00002388_frgp13,impostor,13,right,2386,2388,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:24
I_00002406_00002408_frgp14,impostor,14,left,2406,2408,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:24
I_00002380_00002383_frgp14,impostor,14,left,2380,2383,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:25
I_00002329_00002338_frgp14,impostor,14,left,2329,2338,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:25
I_00002325_00002418_frgp14,impostor,14,left,2325,2418,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:25
I_00002303_00002371_frgp13,impostor,13,right,2303,2371,B,65,65,0.317,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:26
I_00002325_00002405_frgp13,impostor,13,right,2325,2405,B,65,65,0.315,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:26
I_00002338_00002399_frgp13,impostor,13,right,2338,2399,B,65,65,0.318,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:26
I_00002314_00002340_frgp14,impostor,14,left,2314,2340,B,65,65,0.313,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:27
I_00002307_00002353_frgp13,impostor,13,right,2307,2353,B,85,85,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:27
I_00002384_00002391_frgp13,impostor,13,right,2384,2391,B,65,65,0.318,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:27
I_00002357_00002395_frgp13,impostor,13,right,2357,2395,B,65,65,0.3,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:27
I_00002371_00002406_frgp13,impostor,13,right,2371,2406,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:28
I_00002334_00002373_frgp13,impostor,13,right,2334,2373,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:28
I_00002358_00002407_frgp13,impostor,13,right,2358,2407,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:28
I_00002359_00002406_frgp14,impostor,14,left,2359,2406,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:29
I_00002315_00002394_frgp13,impostor,13,right,2315,2394,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:29
I_00002412_00002426_frgp13,impostor,13,right,2412,2426,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:29
I_00002303_00002407_frgp14,impostor,14,left,2303,2407,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:29
I_00002306_00002342_frgp14,impostor,14,left,2306,2342,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:30
I_00002369_00002399_frgp13,impostor,13,right,2369,2399,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:30
I_00002325_00002402_frgp14,impostor,14,left,2325,2402,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:30
I_00002348_00002375_frgp14,impostor,14,left,2348,2375,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:31
I_00002369_00002395_frgp13,impostor,13,right,2369,2395,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:31
I_00002359_00002391_frgp14,impostor,14,left,2359,2391,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:31
I_00002412_00002440_frgp13,impostor,13,right,2412,2440,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:32
I_00002373_00002407_frgp13,impostor,13,right,2373,2407,B,85,85,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:32
I_00002370_00002462_frgp14,impostor,14,left,2370,2462,B,85,85,0.291,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:32
I_00002358_00002428_frgp13,impostor,13,right,2358,2428,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:32
I_00002313_00002330_frgp14,impostor,14,left,2313,2330,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:33
I_00002326_00002447_frgp14,impostor,14,left,2326,2447,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:33
I_00002395_00002399_frgp14,impostor,14,left,2395,2399,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:33
I_00002334_00002391_frgp13,impostor,13,right,2334,2391,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:34
I_00002341_00002376_frgp13,impostor,13,right,2341,2376,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:34
I_00002352_00002384_frgp14,impostor,14,left,2352,2384,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:34
I_00002325_00002384_frgp14,impostor,14,left,2325,2384,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:34
I_00002330_00002413_frgp13,impostor,13,right,2330,2413,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:35
I_00002426_00002447_frgp14,impostor,14,left,2426,2447,B,95,95,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:35
I_00002359_00002418_frgp14,impostor,14,left,2359,2418,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:35
I_00002355_00002463_frgp13,impostor,13,right,2355,2463,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:36
I_00002360_00002415_frgp13,impostor,13,right,2360,2415,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:36
I_00002337_00002348_frgp13,impostor,13,right,2337,2348,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:36
G_2351_frgp14,genuine,14,left,2351,2351,A,100,100,0.384,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:37
I_00002338_00002349_frgp13,impostor,13,right,2338,2349,B,0,0,0.282,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:37
I_00002341_00002344_frgp14,impostor,14,left,2341,2344,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:37
I_00002357_00002481_frgp14,impostor,14,left,2357,2481,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:37
I_00002330_00002392_frgp13,impostor,13,right,2330,2392,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:38
I_00002384_00002391_frgp14,impostor,14,left,2384,2391,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:38
I_00002306_00002401_frgp13,impostor,13,right,2306,2401,B,0,0,0.277,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:38
I_00002372_00002428_frgp13,impostor,13,right,2372,2428,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:39
I_00002348_00002440_frgp13,impostor,13,right,2348,2440,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:39
I_00002362_00002463_frgp14,impostor,14,left,2362,2463,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:39
I_00002330_00002424_frgp13,impostor,13,right,2330,2424,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:40
I_00002310_00002372_frgp14,impostor,14,left,2310,2372,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:40
I_00002315_00002319_frgp13,impostor,13,right,2315,2319,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:40
I_00002355_00002380_frgp14,impostor,14,left,2355,2380,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:40
I_00002342_00002353_frgp14,impostor,14,left,2342,2353,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:41
I_00002327_00002342_frgp14,impostor,14,left,2327,2342,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:41
I_00002326_00002413_frgp14,impostor,14,left,2326,2413,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:41
I_00002334_00002374_frgp13,impostor,13,right,2334,2374,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:42
I_00002351_00002392_frgp14,impostor,14,left,2351,2392,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:42
I_00002374_00002408_frgp14,impostor,14,left,2374,2408,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:42
I_00002375_00002386_frgp13,impostor,13,right,2375,2386,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:42
I_00002321_00002371_frgp13,impostor,13,right,2321,2371,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:43
I_00002307_00002447_frgp14,impostor,14,left,2307,2447,B,95,95,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:43
I_00002356_00002374_frgp14,impostor,14,left,2356,2374,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:43
I_00002328_00002358_frgp14,impostor,14,left,2328,2358,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:44
I_00002383_00002426_frgp13,impostor,13,right,2383,2426,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:44
I_00002314_00002339_frgp14,impostor,14,left,2314,2339,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:44
I_00002321_00002423_frgp14,impostor,14,left,2321,2423,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:44
I_00002408_00002462_frgp13,impostor,13,right,2408,2462,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:45
I_00002325_00002384_frgp13,impostor,13,right,2325,2384,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:45
I_00002355_00002402_frgp13,impostor,13,right,2355,2402,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:45
I_00002339_00002356_frgp13,impostor,13,right,2339,2356,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:46
I_00002341_00002359_frgp13,impostor,13,right,2341,2359,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:46
I_00002375_00002405_frgp14,impostor,14,left,2375,2405,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:46
I_00002310_00002401_frgp14,impostor,14,left,2310,2401,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:47
I_00002330_00002340_frgp13,impostor,13,right,2330,2340,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:47
I_00002372_00002415_frgp13,impostor,13,right,2372,2415,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:47
I_00002355_00002392_frgp13,impostor,13,right,2355,2392,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:47
I_00002381_00002395_frgp14,impostor,14,left,2381,2395,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:48
I_00002355_00002402_frgp14,impostor,14,left,2355,2402,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:48
I_00002384_00002424_frgp13,impostor,13,right,2384,2424,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:48
I_00002358_00002391_frgp13,impostor,13,right,2358,2391,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:49
I_00002307_00002360_frgp14,impostor,14,left,2307,2360,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:49
I_00002373_00002413_frgp13,impostor,13,right,2373,2413,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:49
I_00002364_00002413_frgp13,impostor,13,right,2364,2413,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:49
I_00002307_00002368_frgp13,impostor,13,right,2307,2368,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:50
I_00002303_00002388_frgp14,impostor,14,left,2303,2388,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:50
I_00002379_00002418_frgp14,impostor,14,left,2379,2418,B,65,65,0.308,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:50
I_00002391_00002423_frgp13,impostor,13,right,2391,2423,B,65,65,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:38:51
