pair_id,label,frgp,which_hand,subject1,subject2,img1_path,img2_path,res1,res2,ground_truth
I_2402_2462_frgp13,impostor,13,right,2402,2462,sd302b/images/baseline/R/500/slap/png/00002402_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2402_2463_frgp13,impostor,13,right,2402,2463,sd302b/images/baseline/R/500/slap/png/00002402_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2402_2481_frgp13,impostor,13,right,2402,2481,sd302b/images/baseline/R/500/slap/png/00002402_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
I_2403_2405_frgp13,impostor,13,right,2403,2405,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,500,500,B
I_2403_2406_frgp13,impostor,13,right,2403,2406,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,500,500,B
I_2403_2407_frgp13,impostor,13,right,2403,2407,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,500,500,B
I_2403_2408_frgp13,impostor,13,right,2403,2408,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,500,500,B
I_2403_2409_frgp13,impostor,13,right,2403,2409,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,500,500,B
I_2403_2412_frgp13,impostor,13,right,2403,2412,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,500,500,B
I_2403_2413_frgp13,impostor,13,right,2403,2413,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,500,500,B
I_2403_2415_frgp13,impostor,13,right,2403,2415,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002415_R_500_slap_13.png,500,500,B
I_2403_2418_frgp13,impostor,13,right,2403,2418,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002418_R_500_slap_13.png,500,500,B
I_2403_2423_frgp13,impostor,13,right,2403,2423,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002423_R_500_slap_13.png,500,500,B
I_2403_2424_frgp13,impostor,13,right,2403,2424,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002424_R_500_slap_13.png,500,500,B
I_2403_2425_frgp13,impostor,13,right,2403,2425,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002425_R_500_slap_13.png,500,500,B
I_2403_2426_frgp13,impostor,13,right,2403,2426,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002426_R_500_slap_13.png,500,500,B
I_2403_2428_frgp13,impostor,13,right,2403,2428,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002428_R_500_slap_13.png,500,500,B
I_2403_2440_frgp13,impostor,13,right,2403,2440,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002440_R_500_slap_13.png,500,500,B
I_2403_2447_frgp13,impostor,13,right,2403,2447,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002447_R_500_slap_13.png,500,500,B
I_2403_2455_frgp13,impostor,13,right,2403,2455,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002455_R_500_slap_13.png,500,500,B
I_2403_2462_frgp13,impostor,13,right,2403,2462,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2403_2463_frgp13,impostor,13,right,2403,2463,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2403_2481_frgp13,impostor,13,right,2403,2481,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
I_2405_2406_frgp13,impostor,13,right,2405,2406,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,500,500,B
I_2405_2407_frgp13,impostor,13,right,2405,2407,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,500,500,B
I_2405_2408_frgp13,impostor,13,right,2405,2408,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,500,500,B
I_2405_2409_frgp13,impostor,13,right,2405,2409,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,500,500,B
I_2405_2412_frgp13,impostor,13,right,2405,2412,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,500,500,B
I_2405_2413_frgp13,impostor,13,right,2405,2413,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,500,500,B
I_2405_2415_frgp13,impostor,13,right,2405,2415,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002415_R_500_slap_13.png,500,500,B
I_2405_2418_frgp13,impostor,13,right,2405,2418,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002418_R_500_slap_13.png,500,500,B
I_2405_2423_frgp13,impostor,13,right,2405,2423,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002423_R_500_slap_13.png,500,500,B
I_2405_2424_frgp13,impostor,13,right,2405,2424,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002424_R_500_slap_13.png,500,500,B
I_2405_2425_frgp13,impostor,13,right,2405,2425,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002425_R_500_slap_13.png,500,500,B
I_2405_2426_frgp13,impostor,13,right,2405,2426,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002426_R_500_slap_13.png,500,500,B
I_2405_2428_frgp13,impostor,13,right,2405,2428,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002428_R_500_slap_13.png,500,500,B
I_2405_2440_frgp13,impostor,13,right,2405,2440,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002440_R_500_slap_13.png,500,500,B
I_2405_2447_frgp13,impostor,13,right,2405,2447,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002447_R_500_slap_13.png,500,500,B
I_2405_2455_frgp13,impostor,13,right,2405,2455,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002455_R_500_slap_13.png,500,500,B
I_2405_2462_frgp13,impostor,13,right,2405,2462,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2405_2463_frgp13,impostor,13,right,2405,2463,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2405_2481_frgp13,impostor,13,right,2405,2481,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
I_2406_2407_frgp13,impostor,13,right,2406,2407,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,500,500,B
I_2406_2408_frgp13,impostor,13,right,2406,2408,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,500,500,B
I_2406_2409_frgp13,impostor,13,right,2406,2409,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,500,500,B
I_2406_2412_frgp13,impostor,13,right,2406,2412,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,500,500,B
I_2406_2413_frgp13,impostor,13,right,2406,2413,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,500,500,B
I_2406_2415_frgp13,impostor,13,right,2406,2415,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002415_R_500_slap_13.png,500,500,B
I_2406_2418_frgp13,impostor,13,right,2406,2418,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002418_R_500_slap_13.png,500,500,B
I_2406_2423_frgp13,impostor,13,right,2406,2423,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002423_R_500_slap_13.png,500,500,B
I_2406_2424_frgp13,impostor,13,right,2406,2424,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002424_R_500_slap_13.png,500,500,B
I_2406_2425_frgp13,impostor,13,right,2406,2425,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002425_R_500_slap_13.png,500,500,B
I_2406_2426_frgp13,impostor,13,right,2406,2426,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002426_R_500_slap_13.png,500,500,B
I_2406_2428_frgp13,impostor,13,right,2406,2428,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002428_R_500_slap_13.png,500,500,B
I_2406_2440_frgp13,impostor,13,right,2406,2440,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002440_R_500_slap_13.png,500,500,B
I_2406_2447_frgp13,impostor,13,right,2406,2447,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002447_R_500_slap_13.png,500,500,B
I_2406_2455_frgp13,impostor,13,right,2406,2455,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002455_R_500_slap_13.png,500,500,B
I_2406_2462_frgp13,impostor,13,right,2406,2462,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2406_2463_frgp13,impostor,13,right,2406,2463,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2406_2481_frgp13,impostor,13,right,2406,2481,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
I_2407_2408_frgp13,impostor,13,right,2407,2408,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,500,500,B
I_2407_2409_frgp13,impostor,13,right,2407,2409,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,500,500,B
I_2407_2412_frgp13,impostor,13,right,2407,2412,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,500,500,B
I_2407_2413_frgp13,impostor,13,right,2407,2413,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,500,500,B
I_2407_2415_frgp13,impostor,13,right,2407,2415,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002415_R_500_slap_13.png,500,500,B
I_2407_2418_frgp13,impostor,13,right,2407,2418,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002418_R_500_slap_13.png,500,500,B
I_2407_2423_frgp13,impostor,13,right,2407,2423,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002423_R_500_slap_13.png,500,500,B
I_2407_2424_frgp13,impostor,13,right,2407,2424,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002424_R_500_slap_13.png,500,500,B
I_2407_2425_frgp13,impostor,13,right,2407,2425,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002425_R_500_slap_13.png,500,500,B
I_2407_2426_frgp13,impostor,13,right,2407,2426,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002426_R_500_slap_13.png,500,500,B
I_2407_2428_frgp13,impostor,13,right,2407,2428,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002428_R_500_slap_13.png,500,500,B
I_2407_2440_frgp13,impostor,13,right,2407,2440,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002440_R_500_slap_13.png,500,500,B
I_2407_2447_frgp13,impostor,13,right,2407,2447,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002447_R_500_slap_13.png,500,500,B
I_2407_2455_frgp13,impostor,13,right,2407,2455,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002455_R_500_slap_13.png,500,500,B
I_2407_2462_frgp13,impostor,13,right,2407,2462,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2407_2463_frgp13,impostor,13,right,2407,2463,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2407_2481_frgp13,impostor,13,right,2407,2481,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
I_2408_2409_frgp13,impostor,13,right,2408,2409,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,500,500,B
I_2408_2412_frgp13,impostor,13,right,2408,2412,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,500,500,B
I_2408_2413_frgp13,impostor,13,right,2408,2413,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,500,500,B
I_2408_2415_frgp13,impostor,13,right,2408,2415,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002415_R_500_slap_13.png,500,500,B
I_2408_2418_frgp13,impostor,13,right,2408,2418,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002418_R_500_slap_13.png,500,500,B
I_2408_2423_frgp13,impostor,13,right,2408,2423,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002423_R_500_slap_13.png,500,500,B
I_2408_2424_frgp13,impostor,13,right,2408,2424,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002424_R_500_slap_13.png,500,500,B
I_2408_2425_frgp13,impostor,13,right,2408,2425,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002425_R_500_slap_13.png,500,500,B
I_2408_2426_frgp13,impostor,13,right,2408,2426,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002426_R_500_slap_13.png,500,500,B
I_2408_2428_frgp13,impostor,13,right,2408,2428,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002428_R_500_slap_13.png,500,500,B
I_2408_2440_frgp13,impostor,13,right,2408,2440,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002440_R_500_slap_13.png,500,500,B
I_2408_2447_frgp13,impostor,13,right,2408,2447,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002447_R_500_slap_13.png,500,500,B
I_2408_2455_frgp13,impostor,13,right,2408,2455,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002455_R_500_slap_13.png,500,500,B
I_2408_2462_frgp13,impostor,13,right,2408,2462,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2408_2463_frgp13,impostor,13,right,2408,2463,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2408_2481_frgp13,impostor,13,right,2408,2481,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
I_2409_2412_frgp13,impostor,13,right,2409,2412,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,500,500,B
I_2409_2413_frgp13,impostor,13,right,2409,2413,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,500,500,B
I_2409_2415_frgp13,impostor,13,right,2409,2415,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002415_R_500_slap_13.png,500,500,B
I_2409_2418_frgp13,impostor,13,right,2409,2418,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002418_R_500_slap_13.png,500,500,B
I_2409_2423_frgp13,impostor,13,right,2409,2423,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002423_R_500_slap_13.png,500,500,B
I_2409_2424_frgp13,impostor,13,right,2409,2424,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002424_R_500_slap_13.png,500,500,B
I_2409_2425_frgp13,impostor,13,right,2409,2425,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002425_R_500_slap_13.png,500,500,B
I_2409_2426_frgp13,impostor,13,right,2409,2426,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002426_R_500_slap_13.png,500,500,B
I_2409_2428_frgp13,impostor,13,right,2409,2428,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002428_R_500_slap_13.png,500,500,B
I_2409_2440_frgp13,impostor,13,right,2409,2440,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002440_R_500_slap_13.png,500,500,B
I_2409_2447_frgp13,impostor,13,right,2409,2447,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002447_R_500_slap_13.png,500,500,B
I_2409_2455_frgp13,impostor,13,right,2409,2455,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002455_R_500_slap_13.png,500,500,B
I_2409_2462_frgp13,impostor,13,right,2409,2462,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2409_2463_frgp13,impostor,13,right,2409,2463,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2409_2481_frgp13,impostor,13,right,2409,2481,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
I_2412_2413_frgp13,impostor,13,right,2412,2413,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,500,500,B
I_2412_2415_frgp13,impostor,13,right,2412,2415,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002415_R_500_slap_13.png,500,500,B
I_2412_2418_frgp13,impostor,13,right,2412,2418,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002418_R_500_slap_13.png,500,500,B
I_2412_2423_frgp13,impostor,13,right,2412,2423,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002423_R_500_slap_13.png,500,500,B
I_2412_2424_frgp13,impostor,13,right,2412,2424,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002424_R_500_slap_13.png,500,500,B
I_2412_2425_frgp13,impostor,13,right,2412,2425,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002425_R_500_slap_13.png,500,500,B
I_2412_2426_frgp13,impostor,13,right,2412,2426,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002426_R_500_slap_13.png,500,500,B
I_2412_2428_frgp13,impostor,13,right,2412,2428,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002428_R_500_slap_13.png,500,500,B
I_2412_2440_frgp13,impostor,13,right,2412,2440,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002440_R_500_slap_13.png,500,500,B
I_2412_2447_frgp13,impostor,13,right,2412,2447,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002447_R_500_slap_13.png,500,500,B
I_2412_2455_frgp13,impostor,13,right,2412,2455,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002455_R_500_slap_13.png,500,500,B
I_2412_2462_frgp13,impostor,13,right,2412,2462,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2412_2463_frgp13,impostor,13,right,2412,2463,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2412_2481_frgp13,impostor,13,right,2412,2481,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
I_2413_2415_frgp13,impostor,13,right,2413,2415,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002415_R_500_slap_13.png,500,500,B
I_2413_2418_frgp13,impostor,13,right,2413,2418,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002418_R_500_slap_13.png,500,500,B
I_2413_2423_frgp13,impostor,13,right,2413,2423,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002423_R_500_slap_13.png,500,500,B
I_2413_2424_frgp13,impostor,13,right,2413,2424,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002424_R_500_slap_13.png,500,500,B
I_2413_2425_frgp13,impostor,13,right,2413,2425,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002425_R_500_slap_13.png,500,500,B
I_2413_2426_frgp13,impostor,13,right,2413,2426,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002426_R_500_slap_13.png,500,500,B
I_2413_2428_frgp13,impostor,13,right,2413,2428,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002428_R_500_slap_13.png,500,500,B
I_2413_2440_frgp13,impostor,13,right,2413,2440,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002440_R_500_slap_13.png,500,500,B
I_2413_2447_frgp13,impostor,13,right,2413,2447,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002447_R_500_slap_13.png,500,500,B
I_2413_2455_frgp13,impostor,13,right,2413,2455,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002455_R_500_slap_13.png,500,500,B
I_2413_2462_frgp13,impostor,13,right,2413,2462,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2413_2463_frgp13,impostor,13,right,2413,2463,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2413_2481_frgp13,impostor,13,right,2413,2481,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
