pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,llm_answer,raw_response,correct,latency_s,model,prompting_setting,timestamp
I_00002383_00002455_frgp13,impostor,13,right,00002383,00002455,B,A,A,False,1.187,claude-opus-4-8,task_description,2026-06-21T00:44:24
I_00002384_00002405_frgp14,impostor,14,left,00002384,00002405,B,B,B,True,1.115,claude-opus-4-8,task_description,2026-06-21T00:44:25
I_00002313_00002352_frgp14,impostor,14,left,00002313,00002352,B,A,A,False,1.583,claude-opus-4-8,task_description,2026-06-21T00:44:26
I_00002403_00002440_frgp14,impostor,14,left,00002403,00002440,B,B,B,True,1.429,claude-opus-4-8,task_description,2026-06-21T00:44:28
I_00002455_00002463_frgp14,impostor,14,left,00002455,00002463,B,A,A,False,1.699,claude-opus-4-8,task_description,2026-06-21T00:44:29
I_00002329_00002349_frgp14,impostor,14,left,00002329,00002349,B,B,B,True,1.327,claude-opus-4-8,task_description,2026-06-21T00:44:31
I_00002351_00002369_frgp14,impostor,14,left,00002351,00002369,B,A,A,False,1.917,claude-opus-4-8,task_description,2026-06-21T00:44:33
I_00002391_00002406_frgp13,impostor,13,right,00002391,00002406,B,A,A,False,2.439,claude-opus-4-8,task_description,2026-06-21T00:44:35
I_00002315_00002349_frgp14,impostor,14,left,00002315,00002349,B,A,A,False,1.456,claude-opus-4-8,task_description,2026-06-21T00:44:37
I_00002339_00002462_frgp13,impostor,13,right,00002339,00002462,B,B,B,True,1.403,claude-opus-4-8,task_description,2026-06-21T00:44:38
I_00002395_00002412_frgp14,impostor,14,left,00002395,00002412,B,B,B,True,1.258,claude-opus-4-8,task_description,2026-06-21T00:44:39
I_00002339_00002362_frgp13,impostor,13,right,00002339,00002362,B,A,A,False,3.171,claude-opus-4-8,task_description,2026-06-21T00:44:42
I_00002317_00002341_frgp13,impostor,13,right,00002317,00002341,B,A,A,False,1.818,claude-opus-4-8,task_description,2026-06-21T00:44:44
I_00002315_00002325_frgp14,impostor,14,left,00002315,00002325,B,B,B,True,1.713,claude-opus-4-8,task_description,2026-06-21T00:44:46
G_2337_frgp14,genuine,14,left,00002337,00002337,A,A,A,True,1.239,claude-opus-4-8,task_description,2026-06-21T00:44:47
I_00002329_00002383_frgp13,impostor,13,right,00002329,00002383,B,A,A,False,1.136,claude-opus-4-8,task_description,2026-06-21T00:44:48
I_00002315_00002370_frgp14,impostor,14,left,00002315,00002370,B,A,A,False,1.347,claude-opus-4-8,task_description,2026-06-21T00:44:50
I_00002310_00002406_frgp13,impostor,13,right,00002310,00002406,B,A,A,False,1.228,claude-opus-4-8,task_description,2026-06-21T00:44:51
I_00002320_00002339_frgp14,impostor,14,left,00002320,00002339,B,B,B,True,1.151,claude-opus-4-8,task_description,2026-06-21T00:44:52
I_00002369_00002371_frgp14,impostor,14,left,00002369,00002371,B,A,A,False,2.51,claude-opus-4-8,task_description,2026-06-21T00:44:55
I_00002304_00002358_frgp14,impostor,14,left,00002304,00002358,B,A,A,False,1.39,claude-opus-4-8,task_description,2026-06-21T00:44:56
I_00002312_00002329_frgp14,impostor,14,left,00002312,00002329,B,B,B,True,1.099,claude-opus-4-8,task_description,2026-06-21T00:44:57
I_00002313_00002462_frgp13,impostor,13,right,00002313,00002462,B,B,B,True,1.122,claude-opus-4-8,task_description,2026-06-21T00:44:58
I_00002310_00002314_frgp13,impostor,13,right,00002310,00002314,B,A,A,False,1.561,claude-opus-4-8,task_description,2026-06-21T00:45:00
I_00002313_00002374_frgp13,impostor,13,right,00002313,00002374,B,B,B,True,1.268,claude-opus-4-8,task_description,2026-06-21T00:45:01
I_00002392_00002396_frgp14,impostor,14,left,00002392,00002396,B,A,A,False,1.234,claude-opus-4-8,task_description,2026-06-21T00:45:02
I_00002353_00002379_frgp13,impostor,13,right,00002353,00002379,B,B,B,True,1.607,claude-opus-4-8,task_description,2026-06-21T00:45:04
I_00002374_00002403_frgp13,impostor,13,right,00002374,00002403,B,B,B,True,3.841,claude-opus-4-8,task_description,2026-06-21T00:45:08
I_00002379_00002423_frgp14,impostor,14,left,00002379,00002423,B,A,A,False,1.543,claude-opus-4-8,task_description,2026-06-21T00:45:09
I_00002312_00002376_frgp13,impostor,13,right,00002312,00002376,B,B,B,True,1.348,claude-opus-4-8,task_description,2026-06-21T00:45:11
I_00002315_00002447_frgp13,impostor,13,right,00002315,00002447,B,B,B,True,1.213,claude-opus-4-8,task_description,2026-06-21T00:45:12
I_00002304_00002426_frgp14,impostor,14,left,00002304,00002426,B,A,A,False,1.265,claude-opus-4-8,task_description,2026-06-21T00:45:13
I_00002326_00002384_frgp14,impostor,14,left,00002326,00002384,B,B,B,True,3.781,claude-opus-4-8,task_description,2026-06-21T00:45:17
I_00002319_00002383_frgp13,impostor,13,right,00002319,00002383,B,B,B,True,2.034,claude-opus-4-8,task_description,2026-06-21T00:45:19
I_00002321_00002394_frgp13,impostor,13,right,00002321,00002394,B,B,B,True,1.485,claude-opus-4-8,task_description,2026-06-21T00:45:20
I_00002339_00002368_frgp13,impostor,13,right,00002339,00002368,B,A,A,False,10.89,claude-opus-4-8,task_description,2026-06-21T00:45:31
I_00002307_00002428_frgp14,impostor,14,left,00002307,00002428,B,B,B,True,1.126,claude-opus-4-8,task_description,2026-06-21T00:45:32
I_00002327_00002399_frgp13,impostor,13,right,00002327,00002399,B,B,B,True,1.515,claude-opus-4-8,task_description,2026-06-21T00:45:34
I_00002344_00002362_frgp14,impostor,14,left,00002344,00002362,B,A,A,False,2.765,claude-opus-4-8,task_description,2026-06-21T00:45:37
I_00002351_00002370_frgp14,impostor,14,left,00002351,00002370,B,A,A,False,1.793,claude-opus-4-8,task_description,2026-06-21T00:45:38
I_00002367_00002423_frgp13,impostor,13,right,00002367,00002423,B,B,B,True,1.125,claude-opus-4-8,task_description,2026-06-21T00:45:40
I_00002332_00002392_frgp13,impostor,13,right,00002332,00002392,B,A,A,False,1.087,claude-opus-4-8,task_description,2026-06-21T00:45:41
I_00002344_00002375_frgp14,impostor,14,left,00002344,00002375,B,A,A,False,1.758,claude-opus-4-8,task_description,2026-06-21T00:45:42
I_00002320_00002349_frgp14,impostor,14,left,00002320,00002349,B,B,B,True,1.236,claude-opus-4-8,task_description,2026-06-21T00:45:44
I_00002332_00002409_frgp14,impostor,14,left,00002332,00002409,B,A,A,False,1.579,claude-opus-4-8,task_description,2026-06-21T00:45:45
I_00002371_00002413_frgp14,impostor,14,left,00002371,00002413,B,B,B,True,1.218,claude-opus-4-8,task_description,2026-06-21T00:45:46
I_00002310_00002327_frgp14,impostor,14,left,00002310,00002327,B,B,B,True,1.202,claude-opus-4-8,task_description,2026-06-21T00:45:48
I_00002353_00002372_frgp13,impostor,13,right,00002353,00002372,B,A,A,False,1.129,claude-opus-4-8,task_description,2026-06-21T00:45:49
I_00002384_00002412_frgp14,impostor,14,left,00002384,00002412,B,B,B,True,1.165,claude-opus-4-8,task_description,2026-06-21T00:45:50
I_00002321_00002329_frgp13,impostor,13,right,00002321,00002329,B,B,B,True,1.228,claude-opus-4-8,task_description,2026-06-21T00:45:51
I_00002334_00002426_frgp14,impostor,14,left,00002334,00002426,B,A,A,False,1.205,claude-opus-4-8,task_description,2026-06-21T00:45:52
I_00002327_00002408_frgp14,impostor,14,left,00002327,00002408,B,A,A,False,1.16,claude-opus-4-8,task_description,2026-06-21T00:45:54
I_00002313_00002341_frgp13,impostor,13,right,00002313,00002341,B,A,A,False,1.411,claude-opus-4-8,task_description,2026-06-21T00:45:55
I_00002376_00002405_frgp13,impostor,13,right,00002376,00002405,B,A,A,False,2.071,claude-opus-4-8,task_description,2026-06-21T00:45:57
I_00002321_00002364_frgp13,impostor,13,right,00002321,00002364,B,B,B,True,1.182,claude-opus-4-8,task_description,2026-06-21T00:45:58
I_00002315_00002357_frgp13,impostor,13,right,00002315,00002357,B,A,A,False,1.877,claude-opus-4-8,task_description,2026-06-21T00:46:00
I_00002349_00002357_frgp14,impostor,14,left,00002349,00002357,B,B,B,True,1.686,claude-opus-4-8,task_description,2026-06-21T00:46:02
I_00002310_00002344_frgp14,impostor,14,left,00002310,00002344,B,A,A,False,1.148,claude-opus-4-8,task_description,2026-06-21T00:46:03
I_00002371_00002455_frgp13,impostor,13,right,00002371,00002455,B,B,B,True,1.127,claude-opus-4-8,task_description,2026-06-21T00:46:04
I_00002383_00002447_frgp13,impostor,13,right,00002383,00002447,B,B,B,True,3.04,claude-opus-4-8,task_description,2026-06-21T00:46:07
I_00002386_00002413_frgp14,impostor,14,left,00002386,00002413,B,B,B,True,1.629,claude-opus-4-8,task_description,2026-06-21T00:46:09
I_00002307_00002329_frgp13,impostor,13,right,00002307,00002329,B,B,B,True,1.126,claude-opus-4-8,task_description,2026-06-21T00:46:10
I_00002310_00002359_frgp14,impostor,14,left,00002310,00002359,B,B,B,True,1.169,claude-opus-4-8,task_description,2026-06-21T00:46:11
I_00002351_00002394_frgp13,impostor,13,right,00002351,00002394,B,B,B,True,1.234,claude-opus-4-8,task_description,2026-06-21T00:46:12
I_00002325_00002362_frgp13,impostor,13,right,00002325,00002362,B,B,B,True,1.16,claude-opus-4-8,task_description,2026-06-21T00:46:13
I_00002330_00002353_frgp14,impostor,14,left,00002330,00002353,B,B,B,True,1.833,claude-opus-4-8,task_description,2026-06-21T00:46:15
I_00002303_00002344_frgp14,impostor,14,left,00002303,00002344,B,B,B,True,1.221,claude-opus-4-8,task_description,2026-06-21T00:46:16
I_00002338_00002423_frgp14,impostor,14,left,00002338,00002423,B,A,A,False,1.536,claude-opus-4-8,task_description,2026-06-21T00:46:18
I_00002340_00002418_frgp13,impostor,13,right,00002340,00002418,B,A,A,False,1.258,claude-opus-4-8,task_description,2026-06-21T00:46:19
I_00002334_00002398_frgp13,impostor,13,right,00002334,00002398,B,A,A,False,1.177,claude-opus-4-8,task_description,2026-06-21T00:46:20
I_00002317_00002342_frgp13,impostor,13,right,00002317,00002342,B,B,B,True,1.437,claude-opus-4-8,task_description,2026-06-21T00:46:22
I_00002368_00002371_frgp14,impostor,14,left,00002368,00002371,B,A,A,False,1.465,claude-opus-4-8,task_description,2026-06-21T00:46:23
I_00002372_00002413_frgp13,impostor,13,right,00002372,00002413,B,A,A,False,1.298,claude-opus-4-8,task_description,2026-06-21T00:46:25
G_2304_frgp13,genuine,13,right,00002304,00002304,A,A,A,True,1.54,claude-opus-4-8,task_description,2026-06-21T00:46:26
I_00002306_00002334_frgp14,impostor,14,left,00002306,00002334,B,A,A,False,1.215,claude-opus-4-8,task_description,2026-06-21T00:46:27
I_00002312_00002358_frgp14,impostor,14,left,00002312,00002358,B,B,B,True,1.269,claude-opus-4-8,task_description,2026-06-21T00:46:29
I_00002327_00002341_frgp14,impostor,14,left,00002327,00002341,B,B,B,True,1.5,claude-opus-4-8,task_description,2026-06-21T00:46:30
I_00002353_00002376_frgp14,impostor,14,left,00002353,00002376,B,B,B,True,1.254,claude-opus-4-8,task_description,2026-06-21T00:46:31
I_00002304_00002338_frgp13,impostor,13,right,00002304,00002338,B,A,A,False,1.559,claude-opus-4-8,task_description,2026-06-21T00:46:33
I_00002383_00002392_frgp13,impostor,13,right,00002383,00002392,B,A,A,False,1.34,claude-opus-4-8,task_description,2026-06-21T00:46:34
I_00002371_00002373_frgp14,impostor,14,left,00002371,00002373,B,A,A,False,1.891,claude-opus-4-8,task_description,2026-06-21T00:46:36
I_00002326_00002355_frgp13,impostor,13,right,00002326,00002355,B,B,B,True,1.295,claude-opus-4-8,task_description,2026-06-21T00:46:37
I_00002341_00002408_frgp13,impostor,13,right,00002341,00002408,B,A,A,False,1.459,claude-opus-4-8,task_description,2026-06-21T00:46:39
I_00002332_00002376_frgp13,impostor,13,right,00002332,00002376,B,B,B,True,1.749,claude-opus-4-8,task_description,2026-06-21T00:46:41
I_00002303_00002360_frgp14,impostor,14,left,00002303,00002360,B,B,B,True,1.234,claude-opus-4-8,task_description,2026-06-21T00:46:42
I_00002371_00002375_frgp13,impostor,13,right,00002371,00002375,B,B,B,True,1.374,claude-opus-4-8,task_description,2026-06-21T00:46:43
I_00002342_00002415_frgp14,impostor,14,left,00002342,00002415,B,A,A,False,1.274,claude-opus-4-8,task_description,2026-06-21T00:46:45
I_00002353_00002399_frgp14,impostor,14,left,00002353,00002399,B,A,A,False,1.612,claude-opus-4-8,task_description,2026-06-21T00:46:46
I_00002369_00002425_frgp14,impostor,14,left,00002369,00002425,B,A,A,False,1.331,claude-opus-4-8,task_description,2026-06-21T00:46:48
I_00002353_00002371_frgp13,impostor,13,right,00002353,00002371,B,B,B,True,1.347,claude-opus-4-8,task_description,2026-06-21T00:46:49
I_00002334_00002342_frgp13,impostor,13,right,00002334,00002342,B,B,B,True,1.362,claude-opus-4-8,task_description,2026-06-21T00:46:50
I_00002367_00002395_frgp14,impostor,14,left,00002367,00002395,B,B,B,True,2.286,claude-opus-4-8,task_description,2026-06-21T00:46:53
G_2388_frgp13,genuine,13,right,00002388,00002388,A,A,A,True,1.392,claude-opus-4-8,task_description,2026-06-21T00:46:54
I_00002362_00002373_frgp14,impostor,14,left,00002362,00002373,B,A,A,False,1.813,claude-opus-4-8,task_description,2026-06-21T00:46:56
I_00002314_00002362_frgp13,impostor,13,right,00002314,00002362,B,A,A,False,1.256,claude-opus-4-8,task_description,2026-06-21T00:46:57
I_00002380_00002384_frgp14,impostor,14,left,00002380,00002384,B,B,B,True,1.265,claude-opus-4-8,task_description,2026-06-21T00:46:58
I_00002362_00002406_frgp14,impostor,14,left,00002362,00002406,B,A,A,False,1.357,claude-opus-4-8,task_description,2026-06-21T00:47:00
I_00002351_00002426_frgp13,impostor,13,right,00002351,00002426,B,A,A,False,1.223,claude-opus-4-8,task_description,2026-06-21T00:47:01
I_00002409_00002481_frgp13,impostor,13,right,00002409,00002481,B,A,A,False,1.187,claude-opus-4-8,task_description,2026-06-21T00:47:02
I_00002374_00002380_frgp14,impostor,14,left,00002374,00002380,B,A,A,False,1.622,claude-opus-4-8,task_description,2026-06-21T00:47:04
I_00002379_00002463_frgp13,impostor,13,right,00002379,00002463,B,A,A,False,1.163,claude-opus-4-8,task_description,2026-06-21T00:47:05
I_00002328_00002408_frgp14,impostor,14,left,00002328,00002408,B,B,B,True,1.324,claude-opus-4-8,task_description,2026-06-21T00:47:06
I_00002338_00002426_frgp13,impostor,13,right,00002338,00002426,B,A,A,False,1.409,claude-opus-4-8,task_description,2026-06-21T00:47:08
I_00002386_00002403_frgp14,impostor,14,left,00002386,00002403,B,B,B,True,1.7,claude-opus-4-8,task_description,2026-06-21T00:47:09
I_00002310_00002313_frgp13,impostor,13,right,00002310,00002313,B,A,A,False,1.243,claude-opus-4-8,task_description,2026-06-21T00:47:10
I_00002396_00002440_frgp14,impostor,14,left,00002396,00002440,B,B,B,True,1.155,claude-opus-4-8,task_description,2026-06-21T00:47:12
I_00002306_00002356_frgp14,impostor,14,left,00002306,00002356,B,B,B,True,1.582,claude-opus-4-8,task_description,2026-06-21T00:47:13
I_00002359_00002415_frgp14,impostor,14,left,00002359,00002415,B,B,B,True,1.71,claude-opus-4-8,task_description,2026-06-21T00:47:15
I_00002307_00002398_frgp14,impostor,14,left,00002307,00002398,B,B,B,True,1.261,claude-opus-4-8,task_description,2026-06-21T00:47:16
I_00002349_00002373_frgp13,impostor,13,right,00002349,00002373,B,B,B,True,1.21,claude-opus-4-8,task_description,2026-06-21T00:47:17
I_00002358_00002403_frgp13,impostor,13,right,00002358,00002403,B,B,B,True,1.536,claude-opus-4-8,task_description,2026-06-21T00:47:19
I_00002369_00002412_frgp14,impostor,14,left,00002369,00002412,B,B,B,True,1.263,claude-opus-4-8,task_description,2026-06-21T00:47:20
I_00002314_00002463_frgp14,impostor,14,left,00002314,00002463,B,B,B,True,1.251,claude-opus-4-8,task_description,2026-06-21T00:47:21
I_00002360_00002391_frgp14,impostor,14,left,00002360,00002391,B,B,B,True,1.24,claude-opus-4-8,task_description,2026-06-21T00:47:23
I_00002339_00002372_frgp14,impostor,14,left,00002339,00002372,B,B,B,True,1.174,claude-opus-4-8,task_description,2026-06-21T00:47:24
I_00002386_00002409_frgp13,impostor,13,right,00002386,00002409,B,B,B,True,1.357,claude-opus-4-8,task_description,2026-06-21T00:47:25
I_00002306_00002352_frgp13,impostor,13,right,00002306,00002352,B,B,B,True,1.63,claude-opus-4-8,task_description,2026-06-21T00:47:27
I_00002329_00002381_frgp13,impostor,13,right,00002329,00002381,B,A,A,False,1.409,claude-opus-4-8,task_description,2026-06-21T00:47:28
I_00002326_00002349_frgp13,impostor,13,right,00002326,00002349,B,A,A,False,1.455,claude-opus-4-8,task_description,2026-06-21T00:47:30
I_00002360_00002381_frgp14,impostor,14,left,00002360,00002381,B,A,A,False,1.132,claude-opus-4-8,task_description,2026-06-21T00:47:31
I_00002341_00002402_frgp14,impostor,14,left,00002341,00002402,B,B,B,True,1.178,claude-opus-4-8,task_description,2026-06-21T00:47:32
I_00002423_00002428_frgp13,impostor,13,right,00002423,00002428,B,A,A,False,1.195,claude-opus-4-8,task_description,2026-06-21T00:47:33
I_00002310_00002320_frgp14,impostor,14,left,00002310,00002320,B,A,A,False,1.962,claude-opus-4-8,task_description,2026-06-21T00:47:35
I_00002341_00002402_frgp13,impostor,13,right,00002341,00002402,B,A,A,False,1.322,claude-opus-4-8,task_description,2026-06-21T00:47:37
I_00002370_00002395_frgp14,impostor,14,left,00002370,00002395,B,B,B,True,1.106,claude-opus-4-8,task_description,2026-06-21T00:47:38
I_00002307_00002330_frgp13,impostor,13,right,00002307,00002330,B,B,B,True,1.381,claude-opus-4-8,task_description,2026-06-21T00:47:39
I_00002360_00002423_frgp14,impostor,14,left,00002360,00002423,B,A,A,False,1.144,claude-opus-4-8,task_description,2026-06-21T00:47:40
I_00002364_00002462_frgp14,impostor,14,left,00002364,00002462,B,A,A,False,1.282,claude-opus-4-8,task_description,2026-06-21T00:47:41
I_00002351_00002408_frgp14,impostor,14,left,00002351,00002408,B,B,B,True,2.514,claude-opus-4-8,task_description,2026-06-21T00:47:44
I_00002391_00002463_frgp14,impostor,14,left,00002391,00002463,B,A,A,False,1.225,claude-opus-4-8,task_description,2026-06-21T00:47:45
I_00002342_00002481_frgp14,impostor,14,left,00002342,00002481,B,A,A,False,1.283,claude-opus-4-8,task_description,2026-06-21T00:47:46
I_00002344_00002352_frgp13,impostor,13,right,00002344,00002352,B,A,A,False,1.359,claude-opus-4-8,task_description,2026-06-21T00:47:48
I_00002327_00002328_frgp13,impostor,13,right,00002327,00002328,B,A,A,False,1.31,claude-opus-4-8,task_description,2026-06-21T00:47:49
I_00002370_00002481_frgp13,impostor,13,right,00002370,00002481,B,A,A,False,1.095,claude-opus-4-8,task_description,2026-06-21T00:47:50
I_00002381_00002428_frgp14,impostor,14,left,00002381,00002428,B,B,B,True,1.27,claude-opus-4-8,task_description,2026-06-21T00:47:51
I_00002306_00002455_frgp14,impostor,14,left,00002306,00002455,B,A,A,False,1.215,claude-opus-4-8,task_description,2026-06-21T00:47:53
I_00002310_00002349_frgp13,impostor,13,right,00002310,00002349,B,B,B,True,1.741,claude-opus-4-8,task_description,2026-06-21T00:47:54
I_00002369_00002405_frgp13,impostor,13,right,00002369,00002405,B,A,A,False,1.129,claude-opus-4-8,task_description,2026-06-21T00:47:56
I_00002312_00002320_frgp14,impostor,14,left,00002312,00002320,B,B,B,True,2.86,claude-opus-4-8,task_description,2026-06-21T00:47:58
I_00002405_00002408_frgp13,impostor,13,right,00002405,00002408,B,A,A,False,1.107,claude-opus-4-8,task_description,2026-06-21T00:48:00
I_00002337_00002370_frgp14,impostor,14,left,00002337,00002370,B,A,A,False,1.828,claude-opus-4-8,task_description,2026-06-21T00:48:01
I_00002313_00002369_frgp13,impostor,13,right,00002313,00002369,B,A,A,False,5.585,claude-opus-4-8,task_description,2026-06-21T00:48:07
I_00002348_00002359_frgp13,impostor,13,right,00002348,00002359,B,B,B,True,32.279,claude-opus-4-8,task_description,2026-06-21T00:48:39
I_00002312_00002328_frgp13,impostor,13,right,00002312,00002328,B,A,A,False,2.096,claude-opus-4-8,task_description,2026-06-21T00:48:41
I_00002349_00002381_frgp13,impostor,13,right,00002349,00002381,B,B,B,True,1.799,claude-opus-4-8,task_description,2026-06-21T00:48:43
I_00002369_00002402_frgp14,impostor,14,left,00002369,00002402,B,A,A,False,1.316,claude-opus-4-8,task_description,2026-06-21T00:48:44
I_00002369_00002463_frgp14,impostor,14,left,00002369,00002463,B,B,B,True,1.789,claude-opus-4-8,task_description,2026-06-21T00:48:46
I_00002304_00002403_frgp13,impostor,13,right,00002304,00002403,B,B,B,True,1.333,claude-opus-4-8,task_description,2026-06-21T00:48:48
I_00002319_00002401_frgp13,impostor,13,right,00002319,00002401,B,B,B,True,1.207,claude-opus-4-8,task_description,2026-06-21T00:48:49
I_00002412_00002455_frgp14,impostor,14,left,00002412,00002455,B,B,B,True,1.373,claude-opus-4-8,task_description,2026-06-21T00:48:50
I_00002392_00002395_frgp14,impostor,14,left,00002392,00002395,B,A,A,False,1.157,claude-opus-4-8,task_description,2026-06-21T00:48:51
I_00002399_00002463_frgp14,impostor,14,left,00002399,00002463,B,B,B,True,1.246,claude-opus-4-8,task_description,2026-06-21T00:48:53
I_00002328_00002340_frgp13,impostor,13,right,00002328,00002340,B,B,B,True,1.208,claude-opus-4-8,task_description,2026-06-21T00:48:54
I_00002381_00002399_frgp14,impostor,14,left,00002381,00002399,B,A,A,False,1.188,claude-opus-4-8,task_description,2026-06-21T00:48:55
I_00002367_00002373_frgp13,impostor,13,right,00002367,00002373,B,B,B,True,2.063,claude-opus-4-8,task_description,2026-06-21T00:48:57
I_00002303_00002398_frgp14,impostor,14,left,00002303,00002398,B,A,A,False,1.179,claude-opus-4-8,task_description,2026-06-21T00:48:58
I_00002327_00002407_frgp13,impostor,13,right,00002327,00002407,B,B,B,True,1.133,claude-opus-4-8,task_description,2026-06-21T00:48:59
I_00002303_00002312_frgp13,impostor,13,right,00002303,00002312,B,B,B,True,1.418,claude-opus-4-8,task_description,2026-06-21T00:49:01
I_00002326_00002481_frgp14,impostor,14,left,00002326,00002481,B,B,B,True,1.698,claude-opus-4-8,task_description,2026-06-21T00:49:02
I_00002373_00002481_frgp14,impostor,14,left,00002373,00002481,B,A,A,False,1.128,claude-opus-4-8,task_description,2026-06-21T00:49:04
I_00002319_00002418_frgp13,impostor,13,right,00002319,00002418,B,A,A,False,1.203,claude-opus-4-8,task_description,2026-06-21T00:49:05
I_00002356_00002409_frgp14,impostor,14,left,00002356,00002409,B,A,A,False,1.626,claude-opus-4-8,task_description,2026-06-21T00:49:06
I_00002412_00002440_frgp14,impostor,14,left,00002412,00002440,B,A,A,False,1.213,claude-opus-4-8,task_description,2026-06-21T00:49:08
I_00002310_00002341_frgp13,impostor,13,right,00002310,00002341,B,A,A,False,1.382,claude-opus-4-8,task_description,2026-06-21T00:49:09
I_00002321_00002447_frgp14,impostor,14,left,00002321,00002447,B,A,A,False,1.547,claude-opus-4-8,task_description,2026-06-21T00:49:11
I_00002313_00002379_frgp14,impostor,14,left,00002313,00002379,B,B,B,True,1.174,claude-opus-4-8,task_description,2026-06-21T00:49:12
I_00002391_00002423_frgp14,impostor,14,left,00002391,00002423,B,A,A,False,1.992,claude-opus-4-8,task_description,2026-06-21T00:49:14
I_00002332_00002380_frgp14,impostor,14,left,00002332,00002380,B,A,A,False,1.226,claude-opus-4-8,task_description,2026-06-21T00:49:15
I_00002341_00002401_frgp13,impostor,13,right,00002341,00002401,B,A,A,False,1.724,claude-opus-4-8,task_description,2026-06-21T00:49:17
I_00002310_00002375_frgp13,impostor,13,right,00002310,00002375,B,B,B,True,1.895,claude-opus-4-8,task_description,2026-06-21T00:49:19
I_00002312_00002395_frgp14,impostor,14,left,00002312,00002395,B,B,B,True,1.705,claude-opus-4-8,task_description,2026-06-21T00:49:20
I_00002339_00002395_frgp14,impostor,14,left,00002339,00002395,B,B,B,True,1.274,claude-opus-4-8,task_description,2026-06-21T00:49:22
I_00002337_00002403_frgp14,impostor,14,left,00002337,00002403,B,B,B,True,1.419,claude-opus-4-8,task_description,2026-06-21T00:49:23
I_00002312_00002356_frgp13,impostor,13,right,00002312,00002356,B,B,B,True,1.243,claude-opus-4-8,task_description,2026-06-21T00:49:24
I_00002375_00002415_frgp13,impostor,13,right,00002375,00002415,B,B,B,True,1.355,claude-opus-4-8,task_description,2026-06-21T00:49:26
I_00002356_00002415_frgp14,impostor,14,left,00002356,00002415,B,A,A,False,4.264,claude-opus-4-8,task_description,2026-06-21T00:49:30
I_00002326_00002409_frgp13,impostor,13,right,00002326,00002409,B,A,A,False,1.197,claude-opus-4-8,task_description,2026-06-21T00:49:31
I_00002319_00002381_frgp14,impostor,14,left,00002319,00002381,B,A,A,False,1.112,claude-opus-4-8,task_description,2026-06-21T00:49:32
I_00002306_00002326_frgp14,impostor,14,left,00002306,00002326,B,A,A,False,3.444,claude-opus-4-8,task_description,2026-06-21T00:49:36
I_00002317_00002374_frgp14,impostor,14,left,00002317,00002374,B,A,A,False,1.447,claude-opus-4-8,task_description,2026-06-21T00:49:37
I_00002357_00002358_frgp13,impostor,13,right,00002357,00002358,B,A,A,False,1.608,claude-opus-4-8,task_description,2026-06-21T00:49:39
I_00002314_00002328_frgp13,impostor,13,right,00002314,00002328,B,A,A,False,1.217,claude-opus-4-8,task_description,2026-06-21T00:49:40
I_00002351_00002367_frgp13,impostor,13,right,00002351,00002367,B,B,B,True,1.517,claude-opus-4-8,task_description,2026-06-21T00:49:41
I_00002351_00002388_frgp14,impostor,14,left,00002351,00002388,B,B,B,True,1.161,claude-opus-4-8,task_description,2026-06-21T00:49:43
I_00002307_00002418_frgp14,impostor,14,left,00002307,00002418,B,A,A,False,9.37,claude-opus-4-8,task_description,2026-06-21T00:49:52
I_00002320_00002428_frgp14,impostor,14,left,00002320,00002428,B,A,A,False,1.116,claude-opus-4-8,task_description,2026-06-21T00:49:53
I_00002398_00002409_frgp14,impostor,14,left,00002398,00002409,B,B,B,True,1.614,claude-opus-4-8,task_description,2026-06-21T00:49:55
I_00002321_00002426_frgp14,impostor,14,left,00002321,00002426,B,B,B,True,1.244,claude-opus-4-8,task_description,2026-06-21T00:49:56
I_00002304_00002327_frgp14,impostor,14,left,00002304,00002327,B,B,B,True,1.294,claude-opus-4-8,task_description,2026-06-21T00:49:57
I_00002352_00002391_frgp13,impostor,13,right,00002352,00002391,B,B,B,True,1.2,claude-opus-4-8,task_description,2026-06-21T00:49:58
I_00002327_00002362_frgp14,impostor,14,left,00002327,00002362,B,A,A,False,1.204,claude-opus-4-8,task_description,2026-06-21T00:50:00
I_00002334_00002367_frgp14,impostor,14,left,00002334,00002367,B,B,B,True,1.184,claude-opus-4-8,task_description,2026-06-21T00:50:01
I_00002317_00002423_frgp14,impostor,14,left,00002317,00002423,B,A,A,False,1.259,claude-opus-4-8,task_description,2026-06-21T00:50:02
I_00002367_00002407_frgp14,impostor,14,left,00002367,00002407,B,A,A,False,1.178,claude-opus-4-8,task_description,2026-06-21T00:50:03
I_00002337_00002455_frgp13,impostor,13,right,00002337,00002455,B,A,A,False,1.814,claude-opus-4-8,task_description,2026-06-21T00:50:05
I_00002356_00002357_frgp14,impostor,14,left,00002356,00002357,B,A,A,False,1.164,claude-opus-4-8,task_description,2026-06-21T00:50:06
I_00002362_00002403_frgp14,impostor,14,left,00002362,00002403,B,B,B,True,1.319,claude-opus-4-8,task_description,2026-06-21T00:50:07
I_00002338_00002353_frgp14,impostor,14,left,00002338,00002353,B,A,A,False,1.077,claude-opus-4-8,task_description,2026-06-21T00:50:09
I_00002337_00002394_frgp14,impostor,14,left,00002337,00002394,B,A,A,False,1.381,claude-opus-4-8,task_description,2026-06-21T00:50:10
